PID,Player,Pos,Team,FF Pts,ADP,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,BYE,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Health,C
mafahp1,Phil Mafah,RB,DAL,56.073,,0.000,0.000,0.000,0.000,0.000,73.003,280.814,1.638,12.123,89.936,0.620,14,0.000,14.069,4.131,0.611,0.000,0.000,C,-
mitchk1,Keaton Mitchell,RB,LAC,52.796,174,0.000,0.000,0.000,0.000,0.000,67.831,362.160,1.136,9.063,42.227,0.263,7,0.000,18.144,1.978,0.568,0.000,0.000,C,-
brookc2,Chris Brooks,RB,GB,52.371,216,0.000,0.000,0.000,0.000,0.000,65.011,261.703,0.954,18.519,101.488,0.274,11,0.000,13.111,4.717,0.576,0.000,0.000,A,-
davism4,Malik Davis,RB,DAL,50.988,282,0.000,0.000,0.000,0.000,0.000,56.689,291.214,1.834,8.082,44.968,0.465,14,0.000,14.590,2.089,0.465,0.000,0.000,C,-
connej2,James Conner,RB,ARI,48.632,173,0.000,0.000,0.000,0.000,0.000,62.726,222.318,1.440,14.332,91.698,0.356,14,0.000,11.138,4.235,0.712,0.000,0.000,B,-
singld1,Devin Singletary,RB,NYG,47.345,,0.000,0.000,0.000,0.000,0.000,80.952,294.723,1.890,4.490,31.364,0.308,8,0.000,14.766,1.444,0.697,0.000,0.000,A,-
jordaj1,Jawhar Jordan,RB,HOU,47.036,,0.000,0.000,0.000,0.000,0.000,66.815,275.115,0.760,14.708,81.846,0.000,8,0.000,13.783,3.802,0.575,0.000,0.000,C,-
juszck1,Kyle Juszczyk,RB,SF,44.086,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.452,227.965,1.704,8,0.000,0.000,10.378,0.161,0.000,0.000,A,-
lloydm1,MarShawn Lloyd,RB,GB,43.839,188,0.000,0.000,0.000,0.000,0.000,78.532,301.965,1.272,5.051,40.595,0.000,11,0.000,15.128,1.860,0.574,0.000,0.000,C,-
millek2,Kendre Miller,RB,NO,42.727,,0.000,0.000,0.000,0.000,0.000,72.116,267.792,1.034,6.950,56.286,0.203,8,0.000,13.416,2.578,0.577,0.000,0.000,C,-
demere1,Emari Demercado,RB,KC,42.135,261,0.000,0.000,0.000,0.000,0.000,38.223,221.856,2.054,7.710,40.737,0.000,5,0.000,11.115,1.897,0.303,0.000,0.000,C,-
jamesj3,Jordan James,RB,SF,38.086,196,0.000,0.000,0.000,0.000,0.000,51.315,186.942,1.630,7.484,45.593,0.284,8,0.000,9.366,2.110,0.394,0.000,0.000,C,-
fordj2,Jerome Ford,RB,WAS,37.578,,0.000,0.000,0.000,0.000,0.000,71.954,239.320,1.092,6.630,36.837,0.122,7,0.000,11.990,1.711,0.638,0.000,0.000,B,-
sander1,Raheim Sanders,RB,CLE,33.436,,0.000,0.000,0.000,0.000,0.000,52.715,177.922,0.000,10.244,89.577,0.352,11,0.000,8.914,4.094,0.548,0.000,0.000,C,-
bluej1,Jaydon Blue,RB,DAL,33.419,183,0.000,0.000,0.000,0.000,0.000,57.346,208.010,1.310,4.041,22.484,0.155,14,0.000,10.421,1.044,0.441,0.000,0.000,C,-
randaa1,Adam Randall,RB,BAL,33.281,,0.000,0.000,0.000,0.000,0.000,48.473,198.184,0.462,7.523,55.805,0.296,13,0.000,9.929,2.564,0.428,0.000,0.000,C,-
mcnicj1,Jeremy McNichols,RB,WAS,32.795,,0.000,0.000,0.000,0.000,0.000,28.323,155.558,0.624,9.945,73.674,0.244,7,0.000,7.793,3.384,0.309,0.000,0.000,A,-
gordoo1,Ollie Gordon,RB,MIA,31.775,274,0.000,0.000,0.000,0.000,0.000,67.681,193.496,0.495,8.308,32.477,0.465,6,0.000,9.694,1.537,0.736,0.000,0.000,A,-
mcgows1,Seth McGowan,RB,IND,31.721,,0.000,0.000,0.000,0.000,0.000,41.509,160.800,1.452,7.028,37.918,0.000,13,0.000,8.056,1.764,0.377,0.000,0.000,C,-
goodst1,Tyler Goodson,RB,ATL,31.543,,0.000,0.000,0.000,0.000,0.000,52.355,153.256,1.480,7.036,42.495,0.000,11,0.000,7.678,1.967,0.430,0.000,0.000,C,-
jennit1,Terrell Jennings,RB,NE,31.429,,0.000,0.000,0.000,0.000,0.000,53.443,166.913,1.261,7.118,40.793,0.000,11,0.000,8.362,1.892,0.467,0.000,0.000,C,-
riverr1,Ronnie Rivers,RB,LAR,30.062,,0.000,0.000,0.000,0.000,0.000,45.546,212.240,0.842,3.791,22.027,0.000,11,0.000,10.633,1.021,0.312,0.000,0.000,C,-
brookt2,Tahj Brooks,RB,CIN,29.446,,0.000,0.000,0.000,0.000,0.000,41.943,127.392,0.980,8.998,45.797,0.352,6,0.000,6.382,2.136,0.365,0.000,0.000,C,-
guerei1,Isaac Guerendo,RB,SF,29.046,,0.000,0.000,0.000,0.000,0.000,46.428,169.138,1.386,3.742,22.797,0.000,8,0.000,8.474,1.055,0.335,0.000,0.000,C,-
allenk4,Kaytron Allen,RB,WAS,28.136,190,0.000,0.000,0.000,0.000,0.000,58.363,239.320,0.780,0.000,0.000,0.000,7,0.000,11.990,0.000,0.476,0.000,0.000,C,-
stronp1,Pierre Strong Jr.,RB,GB,27.688,,0.000,0.000,0.000,0.000,0.000,47.119,181.179,1.034,3.367,20.298,0.000,11,0.000,9.077,0.940,0.347,0.000,0.000,C,-
johnsr5,Roschon Johnson,RB,CHI,27.492,,0.000,0.000,0.000,0.000,0.000,23.307,173.978,0.346,6.806,40.065,0.138,10,0.000,8.716,1.856,0.219,0.000,0.000,C,-
sayloj1,Jacob Saylors,RB,DET,26.291,,0.000,0.000,0.000,0.000,0.000,24.239,135.849,1.400,4.232,23.850,0.000,6,0.000,6.806,1.107,0.195,0.000,0.000,C,-
johnsk5,Kaleb Johnson,RB,PIT,24.350,289,0.000,0.000,0.000,0.000,0.000,53.854,163.183,0.765,3.787,19.760,0.000,9,0.000,8.175,0.921,0.428,0.000,0.000,C,-
brownb3,Brittain Brown,RB,CHI,23.606,,0.000,0.000,0.000,0.000,0.000,11.758,81.190,2.595,0.000,0.000,0.000,10,0.000,4.068,0.000,0.083,0.000,0.000,C,-
allenl1,LeQuint Allen,RB,JAX,22.502,266,0.000,0.000,0.000,0.000,0.000,24.157,103.155,0.000,10.209,57.929,0.259,7,0.000,5.168,2.688,0.265,0.000,0.000,A,-
singln1,Nicholas Singleton,RB,TEN,22.463,198,0.000,0.000,0.000,0.000,0.000,30.870,116.286,0.738,6.598,34.242,0.000,9,0.000,5.826,1.596,0.317,0.000,0.000,C,-
luepkh1,Hunter Luepke,RB,DAL,20.550,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.123,89.936,0.930,14,0.000,0.000,4.131,0.086,0.000,0.000,C,-
etient2,Trevor Etienne,RB,CAR,19.161,,0.000,0.000,0.000,0.000,0.000,22.403,117.258,0.708,3.381,17.070,0.000,5,0.000,5.875,0.796,0.211,0.000,0.000,C,-
shiplw1,Will Shipley,RB,PHI,18.376,,0.000,0.000,0.000,0.000,0.000,33.101,114.175,0.000,7.838,33.476,0.000,10,0.000,5.720,1.576,0.308,0.000,0.000,C,-
pattej1,Jaret Patterson,RB,LAC,16.465,,0.000,0.000,0.000,0.000,0.000,22.465,80.480,0.781,3.625,21.114,0.000,7,0.000,4.032,0.979,0.193,0.000,0.000,C,-
carten1,Nathan Carter,RB,ATL,14.470,,0.000,0.000,0.000,0.000,0.000,14.725,95.785,0.833,0.000,0.000,0.000,11,0.000,4.799,0.000,0.106,0.000,0.000,C,-
mclauj1,Jaleel McLaughlin,RB,DEN,12.969,,0.000,0.000,0.000,0.000,0.000,4.037,20.189,0.000,7.622,56.457,0.262,10,0.000,1.011,2.594,0.078,0.000,0.000,B,-
millej1,Jam Miller,RB,NE,11.121,,0.000,0.000,0.000,0.000,0.000,21.109,77.893,0.582,0.000,0.000,0.000,11,0.000,3.902,0.000,0.161,0.000,0.000,C,-
matlos1,Scott Matlock,RB,LAC,11.097,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.438,21.114,1.052,7,0.000,0.000,0.999,0.045,0.000,0.000,C,-
larisl1,Lan Larison,RB,NE,9.449,,0.000,0.000,0.000,0.000,0.000,18.093,66.765,0.485,0.000,0.000,0.000,11,0.000,3.345,0.000,0.138,0.000,0.000,C,-
heidee1,Eli Heidenreich,RB,PIT,9.411,290,0.000,0.000,0.000,0.000,0.000,25.343,95.990,0.000,0.000,0.000,0.000,9,0.000,4.809,0.000,0.188,0.000,0.000,C,-
laubed1,Dylan Laube,RB,LV,7.193,,0.000,0.000,0.000,0.000,0.000,12.075,33.806,0.000,3.167,17.475,0.100,13,0.000,1.694,0.812,0.118,0.000,0.000,C,-
piercd1,Dameon Pierce,RB,PHI,6.678,,0.000,0.000,0.000,0.000,0.000,23.171,68.505,0.000,0.000,0.000,0.000,10,0.000,3.432,0.000,0.172,0.000,0.000,C,-
johnse2,Emmett Johnson,RB,KC,6.465,192,0.000,0.000,0.000,0.000,0.000,12.046,36.976,0.474,0.000,0.000,0.000,5,0.000,1.852,0.000,0.076,0.000,0.000,C,-
cartem2,Michael Carter,RB,TEN,5.262,,0.000,0.000,0.000,0.000,0.000,10.661,38.762,0.246,0.000,0.000,0.000,9,0.000,1.942,0.000,0.090,0.000,0.000,C,-
gorejf1,Frank Gore Jr.,RB,BUF,4.527,,0.000,0.000,0.000,0.000,0.000,10.245,38.882,0.118,0.000,0.000,0.000,7,0.000,1.948,0.000,0.069,0.000,0.000,C,-
claibd1,Demond Claiborne,RB,MIN,3.909,205,0.000,0.000,0.000,0.000,0.000,10.891,39.850,0.000,0.000,0.000,0.000,6,0.000,1.996,0.000,0.076,0.000,0.000,C,-
nwangk1,Kene Nwangwu,RB,NYJ,3.721,,0.000,0.000,0.000,0.000,0.000,10.113,38.042,0.000,0.000,0.000,0.000,13,0.000,1.906,0.000,0.083,0.000,0.000,C,-
brookb1,British Brooks,RB,HOU,2.706,,0.000,0.000,0.000,0.000,0.000,6.536,27.512,0.000,0.000,0.000,0.000,8,0.000,1.378,0.000,0.045,0.000,0.000,C,-
willij15,Josh Williams,RB,TB,1.936,,0.000,0.000,0.000,0.000,0.000,6.607,19.835,0.000,0.000,0.000,0.000,10,0.000,0.994,0.000,0.048,0.000,0.000,C,-
vakis1,Sione Vaki,RB,DET,1.909,,0.000,0.000,0.000,0.000,0.000,4.761,19.407,0.000,0.000,0.000,0.000,6,0.000,0.972,0.000,0.032,0.000,0.000,C,-
chestj1,Julius Chestnut,RB,TEN,1.893,,0.000,0.000,0.000,0.000,0.000,5.306,19.381,0.000,0.000,0.000,0.000,9,0.000,0.971,0.000,0.045,0.000,0.000,C,-
chasej1,Ja'Marr Chase,WR,CIN,264.764,3,0.000,0.000,0.000,0.000,0.000,3.370,15.924,0.049,114.725,1419.707,10.736,6,0.000,0.661,71.149,0.871,0.000,0.000,A,-
nacuap1,Puka Nacua,WR,LAR,260.143,4,0.000,0.000,0.000,0.000,0.000,11.640,95.508,1.029,117.521,1475.776,6.500,11,0.000,3.964,73.471,0.920,0.000,0.000,A,+
smithj10,Jaxon Smith-Njigba,WR,SEA,255.897,5,0.000,0.000,0.000,0.000,0.000,5.729,32.129,0.000,100.345,1492.210,9.009,11,0.000,1.333,69.094,0.763,0.000,0.000,A,+
stbra1,Amon-Ra St. Brown,WR,DET,232.168,7,0.000,0.000,0.000,0.000,0.000,2.381,9.704,0.000,110.032,1287.900,8.030,6,0.000,0.403,66.218,0.788,0.000,0.000,A,-
londod1,Drake London,WR,ATL,218.465,18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.709,1296.098,7.449,11,0.000,0.000,60.730,0.694,0.000,0.000,B,-
browna5,A.J. Brown,WR,NE,198.394,20,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.416,1121.808,7.367,11,0.000,0.000,54.748,0.697,0.000,0.000,A,-
jeffej1,Justin Jefferson,WR,MIN,197.262,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.862,1211.015,5.400,6,0.000,0.000,58.161,0.671,0.000,0.000,A,-
lambc1,CeeDee Lamb,WR,DAL,187.445,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.820,1169.168,5.115,14,0.000,0.000,54.754,0.572,0.000,0.000,B,+
collin1,Nico Collins,WR,HOU,183.468,22,0.000,0.000,0.000,0.000,0.000,1.333,9.171,0.380,68.025,1104.921,6.052,8,0.000,0.381,49.397,0.545,0.000,0.000,A,-
pickeg1,George Pickens,WR,DAL,183.292,25,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.759,1101.716,6.045,14,0.000,0.000,51.202,0.529,0.000,0.000,A,+
smithd4,DeVonta Smith,WR,PHI,182.475,27,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.943,1054.494,6.281,10,0.000,0.000,51.365,0.632,0.000,0.000,A,-
olavec1,Chris Olave,WR,NO,179.804,29,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.188,956.862,7.613,8,0.000,0.000,48.197,0.654,0.000,0.000,A,-
higgit1,Tee Higgins,WR,CIN,178.747,36,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.735,915.940,8.800,6,0.000,0.000,44.699,0.515,0.000,0.000,A,-
mcmilt1,Tetairoa McMillan,WR,CAR,177.669,38,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.311,1007.130,7.140,5,0.000,0.000,47.079,0.539,0.000,0.000,A,-
wilsog1,Garrett Wilson,WR,NYJ,177.349,37,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.575,1009.877,5.145,13,0.000,0.000,53.693,0.797,0.000,0.000,B,-
waddlj1,Jaylen Waddle,WR,DEN,177.101,44,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.031,959.769,6.943,10,0.000,0.000,48.794,0.549,0.000,0.000,A,-
mcconl1,Ladd McConkey,WR,LAC,177.085,43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.313,1034.562,6.181,7,0.000,0.000,49.236,0.614,0.000,0.000,A,-
ricer2,Rashee Rice,WR,KC,175.847,26,0.000,0.000,0.000,0.000,0.000,11.293,36.976,0.000,82.883,855.477,7.650,5,0.000,1.535,46.738,0.740,0.000,0.000,C,+
flowez1,Zay Flowers,WR,BAL,175.836,32,0.000,0.000,0.000,0.000,0.000,8.377,56.624,0.308,70.712,1060.286,4.588,13,0.000,2.350,48.929,0.587,0.000,0.000,A,-
mclaut1,Terry McLaurin,WR,WAS,172.467,45,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.985,865.670,9.150,7,0.000,0.000,41.424,0.493,0.000,0.000,B,-
adamsd2,Davante Adams,WR,LAR,170.571,47,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.552,792.954,10.075,11,0.000,0.000,39.310,0.451,0.000,0.000,A,+
watsoc1,Christian Watson,WR,GB,168.767,61,0.000,0.000,0.000,0.000,0.000,4.908,20.131,0.000,55.556,933.685,7.672,11,0.000,0.835,41.200,0.424,0.000,0.000,B,-
naberm1,Malik Nabers,WR,NYG,166.479,41,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.839,846.828,7.995,8,0.000,0.000,42.554,0.593,0.000,0.000,B,-
willij14,Jameson Williams,WR,DET,161.071,52,0.000,0.000,0.000,0.000,0.000,4.761,19.407,0.000,59.248,1001.700,4.964,6,0.000,0.805,44.101,0.448,0.000,0.000,A,-
burdel1,Luther Burden,WR,CHI,160.611,46,0.000,0.000,0.000,0.000,0.000,10.079,57.993,0.519,62.956,861.398,5.775,10,0.000,2.407,41.299,0.571,0.000,0.000,A,-
egbuke1,Emeka Egbuka,WR,TB,152.098,34,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.056,845.509,6.575,10,0.000,0.000,39.205,0.431,0.000,0.000,A,-
evansm1,Mike Evans,WR,SF,145.514,57,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.130,820.674,5.964,8,0.000,0.000,38.265,0.402,0.000,0.000,B,-
metcad1,DK Metcalf,WR,PIT,144.914,74,0.000,0.000,0.000,0.000,0.000,3.168,19.198,0.973,53.018,790.380,5.340,9,0.000,0.797,36.560,0.432,0.000,0.000,A,-
thomab1,Brian Thomas Jr.,WR,JAX,144.046,67,0.000,0.000,0.000,0.000,0.000,2.821,20.631,0.570,54.448,830.309,4.792,7,0.000,0.856,38.056,0.444,0.000,0.000,A,-
odunzr1,Rome Odunze,WR,CHI,143.342,60,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.448,761.235,6.738,10,0.000,0.000,36.163,0.433,0.000,0.000,B,-
godwic1,Chris Godwin,WR,TB,141.230,91,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.780,766.857,4.866,10,0.000,0.000,41.189,0.542,0.000,0.000,C,-
moored4,D.J. Moore,WR,BUF,140.857,55,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.524,738.039,5.874,7,0.000,0.000,38.360,0.453,0.000,0.000,A,-
lemonm1,Makai Lemon,WR,PHI,139.727,89,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.565,769.948,5.570,10,0.000,0.000,37.840,0.471,0.000,0.000,C,-
tatec1,Carnell Tate,WR,TEN,139.217,63,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.681,787.566,4.945,9,0.000,0.000,39.199,0.550,0.000,0.000,C,-
waship1,Parker Washington,WR,JAX,138.279,70,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.359,753.071,5.051,7,0.000,0.000,39.288,0.514,0.000,0.000,A,-
wilsom2,Michael Wilson,WR,ARI,138.255,104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.911,770.259,5.214,14,0.000,0.000,38.227,0.511,0.000,0.000,A,-
reedj6,Jayden Reed,WR,GB,137.491,106,0.000,0.000,0.000,0.000,0.000,7.635,70.459,0.477,55.556,690.115,5.206,11,0.000,2.924,34.526,0.443,0.000,0.000,B,-
johnsq2,Quentin Johnston,WR,LAC,134.716,88,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.500,675.632,7.627,7,0.000,0.000,30.740,0.359,0.000,0.000,B,-
downsj1,Josh Downs,WR,IND,134.387,105,0.000,0.000,0.000,0.000,0.000,2.594,10.720,0.000,70.280,720.442,4.451,13,0.000,0.445,39.496,0.575,0.000,0.000,A,-
pittmm2,Michael Pittman Jr.,WR,PIT,134.008,90,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.166,652.064,5.874,9,0.000,0.000,37.028,0.525,0.000,0.000,A,-
tysonj1,Jordyn Tyson,WR,NO,133.602,73,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.288,806.766,3.553,8,0.000,0.000,40.177,0.537,0.000,0.000,C,-
suttoc1,Courtland Sutton,WR,DEN,133.347,80,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.260,715.122,5.764,10,0.000,0.000,35.128,0.379,0.000,0.000,A,+
meyerj1,Jakobi Meyers,WR,JAX,130.443,110,0.000,0.000,0.000,0.000,0.000,4.936,20.631,0.000,61.254,695.142,4.792,7,0.000,0.856,36.265,0.513,0.000,0.000,A,-
harrim7,Marvin Harrison Jr.,WR,ARI,129.734,66,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.371,696.901,6.044,14,0.000,0.000,32.692,0.406,0.000,0.000,B,-
pierca2,Alec Pierce,WR,IND,126.875,76,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.411,815.237,4.244,13,0.000,0.000,33.697,0.319,0.000,0.000,A,-
doubsr1,Romeo Doubs,WR,NE,125.671,124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.165,693.481,4.865,11,0.000,0.000,34.508,0.450,0.000,0.000,A,-
robinw1,Wan'Dale Robinson,WR,TEN,124.296,111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.228,684.840,3.225,9,0.000,0.000,39.630,0.652,0.000,0.000,A,-
pearsr1,Ricky Pearsall,WR,SF,121.377,101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.646,820.674,2.556,8,0.000,0.000,36.161,0.349,0.000,0.000,C,-
addisj1,Jordan Addison,WR,MIN,120.819,107,0.000,0.000,0.000,0.000,0.000,3.403,29.888,0.000,54.405,722.703,3.132,6,0.000,1.240,35.095,0.435,0.000,0.000,A,-
worthx1,Xavier Worthy,WR,KC,120.668,113,0.000,0.000,0.000,0.000,0.000,14.279,92.440,0.000,50.115,631.424,3.953,5,0.000,3.836,31.388,0.494,0.000,0.000,A,-
shakik1,Khalil Shakir,WR,BUF,119.298,130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.222,658.251,3.471,7,0.000,0.000,36.651,0.465,0.000,0.000,A,-
shaher1,Rashid Shaheed,WR,SEA,119.234,134,0.000,0.000,0.000,0.000,0.000,12.811,107.095,0.000,39.480,604.950,4.778,11,0.000,4.444,27.673,0.379,0.000,0.000,A,-
higgij4,Jayden Higgins,WR,HOU,118.270,129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.963,593.384,6.052,8,0.000,0.000,29.179,0.362,0.000,0.000,A,-
goldem1,Matthew Golden,WR,GB,115.412,114,0.000,0.000,0.000,0.000,0.000,12.020,60.393,0.318,50.505,629.223,3.288,11,0.000,2.506,31.438,0.438,0.000,0.000,A,-
concek1,KC Concepcion,WR,CLE,109.438,126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.098,656.898,3.520,11,0.000,0.000,30.957,0.421,0.000,0.000,C,-
mitcha1,Adonai Mitchell,WR,NYJ,101.229,170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.300,554.442,3.675,13,0.000,0.000,28.769,0.416,0.000,0.000,A,-
tucket1,Tre Tucker,WR,LV,100.676,150,0.000,0.000,0.000,0.000,0.000,15.626,67.612,0.000,39.588,541.725,3.400,13,0.000,2.806,25.971,0.452,0.000,0.000,A,-
flourr1,Ryan Flournoy,WR,DAL,99.862,178,0.000,0.000,0.000,0.000,0.000,3.115,20.801,0.000,44.451,517.132,4.030,14,0.000,0.863,26.665,0.337,0.000,0.000,C,-
thornt1,Tyquan Thornton,WR,KC,99.743,265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.840,570.318,4.590,5,0.000,0.000,24.296,0.249,0.000,0.000,C,-
cokerj2,Jalen Coker,WR,CAR,99.580,131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.334,495.030,4.463,5,0.000,0.000,26.869,0.368,0.000,0.000,C,-
teslai1,Isaac TeSlaa,WR,DET,94.175,180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.856,477.000,4.964,6,0.000,0.000,22.587,0.237,0.000,0.000,A,-
jennij1,Jauan Jennings,WR,MIN,93.708,160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.965,546.910,2.484,6,0.000,0.000,28.749,0.370,0.000,0.000,A,-
noelj1,Jaylin Noel,WR,HOU,92.879,206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.124,511.538,3.335,8,0.000,0.000,26.419,0.347,0.000,0.000,A,-
willia5,Antonio Williams,WR,WAS,92.570,169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.095,552.555,2.684,7,0.000,0.000,27.254,0.337,0.000,0.000,C,-
frankt1,Troy Franklin,WR,DEN,86.906,246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.016,451.656,3.668,10,0.000,0.000,23.624,0.275,0.000,0.000,A,-
batemr1,Rashod Bateman,WR,BAL,83.001,209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.604,446.436,3.552,13,0.000,0.000,21.960,0.256,0.000,0.000,B,-
mcmilj1,Jalen McMillan,WR,TB,82.547,145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.970,511.238,2.367,10,0.000,0.000,23.838,0.264,0.000,0.000,C,-
bellc1,Chris Bell,WR,MIA,82.328,259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.230,470.917,3.162,6,0.000,0.000,22.244,0.351,0.000,0.000,C,-
bostod1,Denzel Boston,WR,CLE,82.270,154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.854,477.744,2.816,11,0.000,0.000,23.169,0.328,0.000,0.000,C,-
coopeo1,Omar Cooper Jr.,WR,NYJ,81.702,149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.250,455.435,2.730,13,0.000,0.000,23.793,0.347,0.000,0.000,C,-
bernag2,Germie Bernard,WR,PIT,81.567,199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.338,454.469,2.136,9,0.000,0.000,25.759,0.365,0.000,0.000,C,-
iosiva1,Andrei Iosivas,WR,CIN,79.806,284,0.000,0.000,0.000,0.000,0.000,3.370,15.924,0.000,40.491,435.072,2.464,6,0.000,0.661,23.303,0.323,0.000,0.000,A,-
huntet1,Travis Hunter,WR,JAX,78.782,158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.433,424.809,2.979,7,0.000,0.000,22.162,0.290,0.000,0.000,C,-
nailoj1,Jalen Nailor,WR,LV,78.390,155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.421,436.875,2.800,13,0.000,0.000,22.208,0.308,0.000,0.000,A,-
douglc1,Caleb Douglas,WR,MIA,76.544,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.569,454.678,2.604,6,0.000,0.000,21.332,0.333,0.000,0.000,C,-
bechj1,Jack Bech,WR,LV,74.915,214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.004,454.350,1.800,13,0.000,0.000,23.132,0.322,0.000,0.000,C,-
legetx1,Xavier Legette,WR,CAR,73.282,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.191,358.470,3.188,5,0.000,0.000,20.276,0.289,0.000,0.000,A,-
kuppc1,Cooper Kupp,WR,SEA,73.226,202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.190,463.795,1.502,11,0.000,0.000,22.881,0.260,0.000,0.000,A,-
dulina1,Ashton Dulin,WR,IND,72.490,,0.000,0.000,0.000,0.000,0.000,6.918,64.320,0.000,33.383,360.221,2.277,13,0.000,2.669,19.254,0.317,0.000,0.000,C,-
palmej3,Joshua Palmer,WR,BUF,71.289,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.168,458.781,2.003,7,0.000,0.000,20.208,0.191,0.000,0.000,B,-
turpik1,KaVontae Turpin,WR,DAL,71.247,,0.000,0.000,0.000,0.000,0.000,16.733,93.605,0.000,28.287,359.744,2.015,14,0.000,3.885,17.808,0.321,0.000,0.000,A,-
slaytd1,Darius Slayton,WR,NYG,69.991,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.923,470.460,1.128,8,0.000,0.000,22.145,0.284,0.000,0.000,A,-
washim2,Malik Washington,WR,MIA,68.945,184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.184,308.532,2.418,6,0.000,0.000,21.998,0.509,0.000,0.000,A,-
ridlec1,Calvin Ridley,WR,TEN,68.562,171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.093,410.904,2.688,9,0.000,0.000,17.750,0.203,0.000,0.000,B,-
