player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Richie Incognito,2298,G,MIA,16,100.0,0,17,77.5,71.5,77.5,6,12,618,100.0,100.0,97.9,3,22,4,1072,97,975,0,1072,643,643,0,0,429,0
Jeromey Clary,3132,T,SD,16,99.8,0,27,71.6,63.9,78.0,3,38,590,99.7,99.7,95.2,6,49,8,1071,0,0,0,1073,612,614,0,1053,459,20
Eric Winston,3011,T,HST,16,100.0,3,13,79.1,70.9,84.7,4,18,607,100.0,100.0,96.9,8,30,8,1067,0,0,0,1067,645,645,0,1067,422,0
Wade Smith,1393,G,HST,16,100.0,0,13,86.7,82.9,82.8,3,11,607,100.0,100.0,98.7,1,15,1,1067,0,1067,0,1067,645,645,0,0,422,0
Chris Myers,2417,C,HST,16,100.0,0,13,90.0,72.0,91.1,3,16,607,100.0,100.0,98.3,0,20,1,1067,1067,0,0,1067,645,645,0,0,422,0
Brandon Moore,1284,G,NYJ,16,100.0,0,22,76.1,83.4,69.2,0,12,543,100.0,100.0,98.7,4,13,1,1064,0,0,0,1064,570,570,1064,0,494,0
Brad Meester,627,C,JAX,16,100.0,2,15,77.0,73.1,75.5,6,9,535,100.0,100.0,98.0,5,18,3,1064,1064,0,0,1064,565,565,0,0,499,0
Kareem McKenzie,840,T,NYG,16,99.9,0,21,85.0,73.4,89.3,4,21,550,99.8,99.8,97.4,4,27,2,1062,0,0,0,1063,583,584,0,1058,479,5
Uche Nwaneri,3765,G,JAX,16,100.0,0,15,66.2,68.7,63.5,4,14,532,100.0,100.0,97.4,3,23,5,1061,0,0,0,1061,562,562,1061,0,499,0
J.D. Walton,5604,C,DEN,16,100.0,0,10,65.1,64.5,64.0,3,20,640,100.0,100.0,97.9,7,25,2,1061,1061,0,0,1061,676,676,0,0,385,0
Matt Birk,404,C,BLT,16,100.0,0,3,82.1,88.5,77.5,0,5,542,100.0,100.0,99.4,2,6,1,1056,1056,0,0,1056,574,574,0,0,482,0
Ben Grubbs,3645,G,BLT,16,100.0,0,3,84.0,73.2,83.7,3,20,541,100.0,100.0,97.7,2,24,1,1055,0,1055,0,1055,573,573,0,0,482,0
Jake Long,4315,T,MIA,16,99.9,0,17,84.1,85.0,77.8,3,12,610,99.8,99.8,97.8,8,21,6,1053,0,0,1041,1054,635,636,0,0,418,13
Nick Hardwick,1787,C,SD,16,100.0,0,27,67.8,77.9,61.5,1,10,591,100.0,100.0,98.7,2,13,2,1050,1050,0,0,1050,613,613,0,0,437,0
Ryan Clady,4326,T,DEN,16,100.0,2,10,82.2,76.1,81.4,2,29,635,100.0,100.0,96.6,7,37,6,1049,0,0,1037,1049,671,671,0,0,378,12
Nick Mangold,2974,C,NYJ,16,100.0,0,22,86.2,86.3,82.5,1,6,539,100.0,100.0,99.2,3,8,1,1047,1047,0,0,1047,565,565,0,0,482,0
Mike McGlynn,4423,C,PHI,16,100.0,0,24,66.5,67.6,65.0,6,19,653,100.0,100.0,97.8,3,27,2,1046,1046,0,0,1046,691,691,0,0,355,0
Leonard Davis,774,G,DAL,16,100.0,0,9,74.2,71.1,75.3,1,17,618,100.0,100.0,97.7,4,23,5,1046,0,0,0,1046,652,652,1046,0,394,0
Brian Waters,575,G,KC,16,100.0,0,16,83.7,85.3,76.7,3,8,480,100.0,100.0,98.9,1,11,0,1043,0,1038,5,1043,510,510,0,0,533,0
Marshal Yanda,3702,T,BLT,16,98.8,2,3,79.5,72.3,84.0,3,22,528,97.6,97.7,97.1,5,28,3,1042,0,0,0,1055,560,573,67,945,482,43
Barry Richardson,4484,T,KC,16,100.0,1,16,70.0,57.1,81.2,7,30,479,100.0,100.0,95.3,10,41,4,1041,0,0,93,1041,509,509,0,948,532,0
Josh Sitton,4449,G,GB,16,100.0,0,12,86.2,81.8,84.1,2,14,624,100.0,100.0,98.7,3,16,0,1036,0,0,0,1036,656,656,1036,0,380,0
Phil Loadholt,4977,T,MIN,16,100.0,1,18,63.3,67.5,64.1,4,33,563,100.0,100.0,96.2,12,40,3,1030,0,0,7,1030,597,597,0,1022,433,1
Rodger Saffold,5558,T,SL,16,99.9,0,26,67.4,70.8,64.5,10,27,592,99.8,99.8,96.4,9,40,3,1029,0,0,1015,1030,625,626,0,0,404,15
Ryan Lilja,2105,G,KC,15,100.0,0,16,77.8,67.9,78.3,9,20,494,100.0,100.0,96.9,4,30,1,1029,0,0,0,1029,525,525,1029,0,504,0
Scott Wells,1965,C,GB,16,100.0,0,12,82.6,75.2,82.5,3,12,623,100.0,100.0,98.6,1,16,1,1024,1024,0,0,1024,655,655,0,0,369,0
Bryant McKinnie,1015,T,MIN,16,100.0,0,18,78.6,74.8,76.2,9,19,557,100.0,100.0,96.4,3,34,6,1023,0,0,1023,1023,590,590,0,0,433,0
Jason Smith,4925,T,SL,15,100.0,1,26,65.6,62.2,70.3,6,32,599,100.0,100.0,96.0,9,43,5,1022,0,0,0,1022,631,631,0,1016,391,6
Rich Seubert,986,G,NYG,16,99.8,1,21,80.8,77.5,79.5,4,14,536,99.8,99.6,98.3,1,18,0,1019,384,630,0,1021,567,569,0,0,452,7
Michael Oher,4946,T,BLT,16,99.9,1,3,72.6,70.9,80.4,10,24,519,99.8,99.8,95.8,12,39,5,1009,0,0,1006,1010,551,552,0,0,458,4
Charlie Johnson,3144,T,IND,15,100.0,0,14,71.2,63.3,71.4,9,42,631,100.0,100.0,95.0,0,57,6,1007,0,0,1007,1007,653,653,0,0,354,0
Branden Albert,4329,T,KC,15,99.9,1,16,73.3,64.9,79.8,7,23,483,99.8,99.8,94.8,8,40,10,1006,0,0,1004,1007,516,517,0,0,490,3
Dan Koppen,1471,C,NE,16,100.0,0,19,74.3,65.6,76.2,2,16,530,100.0,100.0,97.7,3,21,3,1002,1002,0,0,1002,560,560,0,0,442,0
Kris Dielman,1599,G,SD,15,100.0,0,27,79.3,70.6,79.8,1,21,563,100.0,100.0,97.5,2,25,3,1001,0,1001,0,1001,583,583,0,0,418,0
Chris Spencer,2243,C,SEA,16,100.0,0,29,65.3,69.2,64.1,4,11,597,100.0,100.0,98.2,5,18,3,1001,1001,0,0,1001,625,625,0,0,376,0
Marc Colombo,1036,T,DAL,15,99.9,1,9,56.5,52.9,65.8,11,40,587,99.8,99.8,94.5,9,58,7,997,0,0,0,998,617,618,0,994,380,4
Sebastian Vollmer,4981,T,NE,16,100.0,0,19,72.6,68.4,72.8,5,31,526,100.0,100.0,96.4,5,37,1,995,0,0,31,995,555,555,0,964,440,0
Todd Herremans,2343,G,PHI,15,99.9,0,24,77.8,66.2,82.5,6,25,624,99.8,99.8,97.0,6,34,3,995,0,990,3,996,663,664,0,0,332,3
Geoff Schwartz,4555,G,CAR,16,100.0,0,5,77.3,76.2,77.7,6,13,550,100.0,100.0,97.5,5,23,4,989,0,0,0,989,574,574,687,302,415,0
Ryan Kalil,3675,C,CAR,16,100.0,2,5,78.5,78.0,77.1,1,10,550,100.0,100.0,98.1,5,16,5,989,989,0,0,989,574,574,0,0,415,0
Jordan Gross,1324,T,CAR,16,100.0,0,5,84.3,77.9,82.5,8,15,550,100.0,100.0,96.8,4,29,6,988,0,0,988,988,574,574,0,0,414,0
Eugene Monroe,4931,T,JAX,15,100.0,0,15,61.9,57.2,66.2,13,29,491,100.0,100.0,94.7,9,47,5,988,0,0,988,988,518,518,0,0,470,0
Chris Kuper,3106,G,DEN,15,100.0,1,10,68.4,73.0,66.5,3,19,605,100.0,100.0,97.4,6,27,5,987,0,0,0,987,640,640,987,0,347,0
Maurkice Pouncey,5543,C,PIT,16,100.0,0,25,67.4,65.5,66.6,4,17,506,100.0,100.0,97.3,1,24,3,987,987,0,0,987,542,542,0,0,445,0
Nate Livings,3400,G,CIN,16,100.0,0,7,73.7,59.8,79.9,4,28,570,100.0,100.0,96.8,2,34,2,986,0,986,0,986,606,606,0,0,380,0
Chad Clifton,614,T,GB,16,100.0,1,12,69.8,76.1,59.8,5,25,604,100.0,100.0,96.4,6,37,7,983,0,0,983,983,636,636,0,0,347,0
Donald Penn,3459,T,TB,16,99.9,1,30,73.3,67.4,70.9,8,37,564,99.8,99.8,94.9,4,51,6,982,0,0,982,983,590,591,0,0,392,1
Olin Kreutz,369,C,CHI,16,100.0,1,6,58.2,75.4,52.6,2,10,551,100.0,100.0,98.7,7,13,1,980,980,0,0,980,587,587,0,0,393,0
Anthony Davis,5536,T,SF,16,100.0,1,28,59.7,58.1,67.2,11,37,561,100.0,100.0,93.8,11,59,11,979,0,0,0,979,590,590,0,979,389,0
Matt Light,818,T,NE,16,100.0,1,19,74.7,63.3,79.3,3,34,524,100.0,100.0,95.1,5,44,7,979,0,0,979,979,554,554,0,0,425,0
Samson Satele,3676,C,OAK,15,99.9,0,23,69.5,65.6,69.0,3,10,510,99.8,99.8,98.3,4,15,2,978,979,0,0,979,552,553,0,0,426,0
Kory Lichtensteiger,4422,G,WAS,16,100.0,0,32,71.8,50.9,79.9,6,23,620,100.0,100.0,96.5,4,36,7,977,0,962,0,977,656,656,10,0,321,5
Sean Locklear,1805,T,SEA,16,100.0,1,29,73.9,75.1,66.3,4,16,581,100.0,100.0,97.8,7,23,3,975,0,0,0,975,608,608,0,975,367,0
Frank Omiyale,2380,T,CHI,16,99.4,0,6,62.1,53.5,72.4,5,36,545,98.9,99.0,94.0,8,53,12,974,0,0,872,980,581,587,0,85,393,23
Casey Rabach,852,C,WAS,16,100.0,0,32,65.3,74.2,57.8,4,14,619,100.0,100.0,98.4,3,19,1,971,971,0,0,971,652,652,0,0,319,0
Daryn Colledge,2992,G,GB,16,100.0,0,12,70.2,73.0,70.8,3,15,577,100.0,100.0,97.9,6,21,3,970,0,970,0,970,607,607,0,0,363,0
Adam Goldberg,1612,G,SL,16,100.0,1,26,59.9,54.1,61.1,7,29,571,100.0,100.0,96.3,3,39,3,963,0,0,0,963,603,603,963,0,360,0
Deuce Lutui,2986,G,ARZ,16,100.0,0,1,61.2,73.2,53.7,3,20,621,100.0,100.0,97.8,5,25,2,960,0,0,0,960,643,643,960,0,317,0
Levi Brown,3621,T,ARZ,16,100.0,1,1,55.3,49.4,60.2,10,50,621,100.0,100.0,93.6,6,70,10,960,0,0,959,960,643,643,0,0,317,1
Alan Faneca,346,G,ARZ,16,100.0,0,1,68.6,65.8,67.2,5,26,621,100.0,100.0,97.0,1,34,3,960,0,960,0,960,643,643,0,0,317,0
Joe Berger,2424,C,MIA,15,100.0,0,17,72.2,73.6,70.6,3,11,549,100.0,100.0,98.4,2,16,2,959,959,0,0,959,573,573,0,0,386,0
Lyle Sendlein,4062,C,ARZ,16,100.0,0,1,64.0,84.8,53.9,0,5,620,100.0,100.0,99.3,3,7,2,959,959,0,0,959,642,642,0,0,317,0
Alex Mack,4944,C,CLV,16,100.0,0,8,76.2,78.9,74.7,2,9,530,100.0,100.0,98.6,3,13,2,958,958,0,0,958,558,558,0,0,400,0
Joe Thomas,3619,T,CLV,16,99.9,0,8,82.2,81.7,74.7,7,12,529,99.8,99.8,97.3,2,24,5,957,0,0,957,958,557,558,0,0,400,1
Eric Steinbach,1349,G,CLV,16,99.9,0,8,70.7,67.5,66.2,2,21,529,99.8,99.8,97.3,0,26,3,957,0,947,0,958,557,558,0,0,400,11
Michael Roos,2258,T,TEN,16,100.0,0,31,73.1,68.6,72.5,4,26,513,100.0,100.0,95.3,4,39,9,953,0,0,953,953,545,545,0,0,408,0
Jake Scott,1862,G,TEN,16,100.0,0,31,60.7,72.2,59.8,3,19,513,100.0,100.0,97.7,10,23,1,953,0,0,0,953,545,545,953,0,408,0
David Stewart,2330,T,TEN,16,100.0,2,31,72.7,71.4,74.9,2,25,513,100.0,100.0,96.6,7,31,4,953,0,0,0,953,545,545,0,953,408,0
Langston Walker,1060,T,OAK,15,99.2,0,23,72.7,58.0,87.9,4,34,480,98.4,98.5,95.0,7,43,5,951,0,0,0,959,520,528,0,901,431,58
Mike Iupati,5542,G,SF,16,100.0,0,28,82.1,69.0,86.3,6,20,553,100.0,100.0,97.3,4,28,2,951,0,951,0,951,582,582,0,0,369,0
Demetress Bell,4533,T,BUF,16,100.0,0,4,69.0,72.8,64.8,10,29,566,100.0,100.0,95.8,5,43,4,950,0,0,950,950,587,587,0,0,363,0
David Baas,2250,C,SF,16,100.0,0,28,78.8,67.6,81.4,6,15,547,100.0,100.0,97.5,2,24,3,939,939,0,0,939,576,576,0,0,363,0
Zane Beadles,5570,G,DEN,16,100.0,0,10,70.2,62.3,72.1,3,30,545,100.0,100.0,96.2,2,37,4,929,0,514,0,929,574,574,0,405,355,10
Andy Levitre,4974,G,BUF,16,100.0,0,4,70.1,75.6,68.5,3,13,562,100.0,100.0,98.2,7,18,2,927,8,919,0,927,582,582,0,0,345,0
Mike Pollak,4373,G,IND,13,100.0,0,14,73.5,70.2,71.0,8,18,557,100.0,100.0,97.7,1,26,0,925,0,0,0,925,578,578,925,0,347,0
Flozell Adams,354,T,PIT,16,100.0,1,25,69.1,58.1,81.8,4,30,464,100.0,100.0,95.0,6,40,6,905,0,0,0,905,494,494,0,905,411,0
Leroy Harris,3731,G,TEN,15,100.0,0,31,62.0,60.6,61.5,0,25,480,100.0,100.0,96.8,7,28,3,891,0,891,0,891,509,509,0,0,382,0
Floyd Womack,875,G,CLV,15,100.0,0,8,62.7,70.2,56.7,2,17,488,100.0,100.0,97.2,3,23,4,888,0,0,0,888,513,513,717,171,375,0
Jared Veldheer,5594,T,OAK,16,99.5,0,23,60.5,58.0,69.6,7,27,452,99.1,99.2,94.5,15,42,8,878,115,0,741,882,490,494,0,12,388,14
Chris Kemoeatu,2421,G,PIT,15,100.0,2,25,65.7,60.5,69.3,4,19,445,100.0,100.0,96.3,8,28,5,878,0,878,0,878,474,474,0,0,404,0
Winston Justice,2984,T,PHI,13,99.9,1,24,72.1,70.3,68.6,5,25,547,99.8,99.8,96.2,7,36,6,876,0,0,0,877,583,584,0,876,293,1
Trent Williams,5529,T,WAS,14,100.0,0,32,63.4,62.1,61.4,11,24,562,100.0,100.0,94.9,6,46,11,870,0,0,870,870,589,589,0,0,281,0
Chris Chester,3001,G,BLT,14,99.1,0,3,75.1,71.1,73.1,3,11,428,98.2,98.3,97.7,2,17,3,862,0,0,0,870,453,461,853,0,409,16
Roberto Garza,856,G,CHI,14,100.0,0,6,68.7,54.3,73.0,5,19,458,100.0,100.0,96.5,6,28,4,854,0,298,0,854,491,491,556,0,363,0
Jammal Brown,2230,T,WAS,15,100.0,1,32,66.1,63.4,68.6,4,35,521,100.0,100.0,95.5,6,43,4,833,0,0,0,833,550,550,0,833,283,0
Bryan Bulaga,5548,T,GB,14,100.0,1,12,58.7,57.1,64.0,5,24,506,100.0,100.0,94.8,10,41,12,830,0,0,31,830,525,525,0,799,305,0
Duane Brown,4340,T,HST,12,100.0,1,13,76.9,72.0,79.6,6,19,470,100.0,100.0,96.3,5,30,5,825,0,0,825,825,499,499,0,0,326,0
Kyle Kosier,1208,G,DAL,13,100.0,0,9,73.4,76.7,68.2,2,14,473,100.0,100.0,98.1,3,17,1,825,0,825,0,825,497,497,0,0,328,0
Gosder Cherilus,4331,T,DET,12,100.0,1,11,72.6,70.8,69.5,5,27,519,100.0,100.0,96.5,5,34,2,820,0,0,0,820,551,551,0,820,269,0
Eric Wood,4951,G,BUF,14,100.0,1,4,72.4,67.3,72.0,3,12,478,100.0,100.0,97.8,5,18,3,812,234,0,0,812,497,497,578,0,315,0
Kyle DeVan,4608,G,IND,13,100.0,1,14,70.1,75.1,69.5,4,12,501,100.0,100.0,98.2,7,17,1,799,0,799,0,799,519,519,0,0,280,0
Vince Manuwai,1387,G,JAX,12,100.0,0,15,75.7,65.0,72.4,5,15,400,100.0,100.0,97.2,1,21,1,795,0,795,0,795,423,423,0,0,372,0
Jason Peters,2148,T,PHI,13,100.0,0,24,80.9,78.9,77.0,2,27,509,100.0,100.0,96.8,6,31,2,793,0,0,793,793,541,541,0,0,252,0
John Sullivan,4501,C,MIN,14,100.0,0,18,68.3,67.1,65.9,1,12,439,100.0,100.0,97.8,0,16,3,792,792,0,0,792,460,460,0,0,332,0
Dan Connolly,2540,G,NE,14,99.4,0,19,73.0,65.8,72.0,6,17,422,98.8,98.9,97.0,1,24,1,789,0,413,0,794,447,452,351,0,342,0
David Diehl,1468,T,NYG,12,100.0,0,21,56.6,52.0,58.0,11,26,416,100.0,100.0,93.6,3,45,8,780,0,102,677,780,438,438,0,1,342,0
J'Marcus Webb,5741,T,CHI,14,99.9,2,6,54.0,37.5,73.0,1,39,432,99.8,99.8,92.8,10,51,11,777,0,0,0,778,452,453,0,774,325,4
Damien Woody,451,T,NYJ,13,99.7,1,22,80.7,71.4,85.6,2,12,387,99.5,99.5,96.9,4,19,5,770,0,0,0,772,408,410,0,759,362,13
Robert Gallery,1723,G,OAK,12,99.9,1,23,68.5,60.7,71.3,5,12,393,99.7,99.8,96.8,6,21,4,770,0,771,0,771,427,428,0,0,343,0
Vernon Carey,1740,T,MIA,12,100.0,1,17,69.5,66.4,70.5,2,23,433,100.0,100.0,96.2,7,29,4,764,0,0,2,764,451,451,0,762,313,0
Stacy Andrews,1844,G,SEA,12,100.0,0,29,59.4,72.4,56.6,3,16,463,100.0,100.0,97.9,7,19,0,763,0,0,0,763,482,482,763,0,281,0
Chilo Rachal,4353,G,SF,15,100.0,0,28,87.9,67.2,90.8,0,15,438,100.0,100.0,97.1,2,20,5,761,0,0,0,761,463,463,761,0,298,0
Chris Williams,4328,G,CHI,13,100.0,0,6,58.6,60.3,59.3,7,20,431,100.0,100.0,96.4,6,29,2,760,0,679,81,760,457,457,0,0,303,0
Mackenzy Bernadeau,4564,G,CAR,13,100.0,1,5,66.8,54.0,72.1,4,14,409,100.0,100.0,96.6,5,23,5,753,0,451,0,753,425,425,302,0,328,0
Jonathan Scott,3086,T,PIT,15,100.0,0,25,59.6,66.0,53.3,5,24,389,100.0,100.0,95.2,11,33,4,741,0,11,651,741,415,415,0,79,326,0
Jeremy Zuttah,4397,C,TB,15,99.7,0,30,65.5,78.2,59.9,0,9,421,99.8,99.5,98.7,3,10,1,719,551,59,0,721,441,443,103,0,278,8
Steve Hutchinson,787,G,MIN,11,100.0,0,18,75.3,76.8,71.0,2,10,382,100.0,100.0,97.9,1,14,2,715,0,715,0,715,409,409,0,0,306,0
Geoff Hangartner,2386,C,BUF,12,100.0,0,4,61.3,70.9,55.6,4,5,438,100.0,100.0,98.3,2,12,3,708,708,0,0,708,457,457,0,0,251,0
Eugene Amano,1953,C,TEN,13,100.0,0,31,53.6,62.5,50.1,2,15,368,100.0,100.0,97.4,3,18,1,706,706,0,0,706,392,392,0,0,314,0
Marcus McNeill,2995,T,SD,11,100.0,1,27,80.7,70.6,82.9,7,22,391,100.0,100.0,96.0,2,30,1,693,0,0,684,693,402,402,0,9,291,0
Garry Williams,5341,T,CAR,15,99.9,1,5,63.0,65.0,61.8,3,24,376,99.7,99.7,95.3,7,31,4,689,0,0,1,690,391,392,0,685,298,4
Ryan Harris,3686,T,DEN,11,100.0,2,10,69.5,66.9,75.1,4,18,390,100.0,100.0,96.4,5,25,3,655,0,0,0,655,414,414,0,654,241,1
Jordan Black,1462,T,JAX,14,98.6,1,15,68.9,42.6,87.0,10,23,310,97.5,97.3,93.1,6,38,5,636,0,0,0,645,325,334,0,612,311,33
Ted Larsen,5728,G,TB,12,100.0,0,30,62.4,54.6,68.7,3,19,355,100.0,100.0,96.3,7,24,2,634,6,627,0,634,371,371,1,0,263,0
Dennis Roland,3485,T,CIN,16,98.1,0,7,64.3,51.5,76.6,7,16,319,96.4,96.5,94.2,3,30,7,633,0,0,28,645,335,347,0,565,298,52
Davin Joseph,2968,G,TB,11,100.0,0,30,50.8,56.5,50.3,4,20,358,100.0,100.0,96.1,5,26,2,632,0,0,0,632,375,375,632,0,257,0
Ramon Foster,5229,G,PIT,12,100.0,1,25,65.0,69.5,63.3,1,6,340,100.0,100.0,97.2,5,13,6,628,0,90,0,628,365,365,538,0,263,0
John Jerry,5598,G,MIA,11,100.0,0,17,67.3,73.3,61.5,3,13,360,100.0,100.0,97.5,3,17,1,624,0,0,0,624,374,374,624,0,250,0
Pat McQuistan,3156,G,MIA,13,100.0,0,17,58.0,56.0,62.0,3,17,366,100.0,100.0,96.7,7,22,2,621,0,97,10,621,379,379,432,82,242,0
Daniel Graham,1028,TE,DEN,16,63.8,2,10,58.4,81.5,74.1,2,2,226,40.6,40.9,98.2,4,6,2,614,0,0,9,962,241,589,0,3,373,805
Anthony Herrera,2066,G,MIN,10,100.0,0,18,83.6,59.2,87.8,4,11,319,100.0,100.0,96.7,1,18,3,599,0,0,0,599,345,345,599,0,254,0
Tyronne Green,5057,G,SD,12,100.0,0,27,57.8,44.2,61.5,4,17,301,100.0,100.0,95.8,1,23,2,598,0,63,8,598,316,316,525,0,282,2
Max Jean-Gilles,3044,G,PHI,11,100.0,0,24,67.5,63.7,65.0,2,17,346,100.0,100.0,97.3,2,19,0,582,0,0,0,582,369,369,582,0,213,0
Marcedes Lewis,2973,TE,JAX,16,62.2,0,15,89.9,73.7,86.5,3,1,108,24.8,24.8,98.1,4,4,0,567,0,0,0,912,114,459,0,8,453,726
Joe Staley,3644,T,SF,9,100.0,0,28,68.6,66.4,67.1,6,19,321,100.0,100.0,95.5,5,27,2,558,0,0,558,558,340,340,0,0,218,0
Antoine Caldwell,5000,G,HST,12,100.0,0,13,75.8,69.3,73.9,2,10,327,100.0,100.0,97.6,0,14,2,555,0,0,0,555,348,348,555,0,207,0
Tony Moeaki,5617,TE,KC,15,60.6,1,16,83.2,71.0,86.6,0,4,99,22.7,22.4,97.0,4,5,1,550,0,0,0,907,103,460,0,0,447,647
Kevin Boss,3769,TE,NYG,15,60.3,0,21,70.1,71.0,79.4,0,5,133,28.0,28.2,98.1,2,5,0,549,0,0,1,910,142,503,0,4,407,781
John St. Clair,649,T,CLV,10,100.0,2,8,65.8,61.5,72.9,5,16,320,100.0,100.0,95.8,8,24,3,548,0,0,0,548,341,341,3,545,207,0
