player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Frank Gore,2282,HB,SF,11,0.0,11,74.2,,0,0,0,9.8,5,16,28,1,50.1,62.7,61.3,67.1,51.3,0.0,0,2,41,22.4,83,371,1,46,73.0,271,3.2,12,91.6,62,2,4.3,16,452,478,10.4,9.8,1.67
Owen Daniels,3043,TE,HST,11,7.2,2,62.3,,0,0,0,9.5,4,25,13,0,56.1,77.7,69.7,78.4,68.5,79.7,286,3,31,5.0,18,359,0,38,91.1,327,15.9,57,76.6,61,2,2.5,9,471,285,7.5,12.4,1.44
Jordy Nelson,4350,WR,GB,16,10.5,7,73.8,,0,0,0,13.5,7,26,12,1,39.7,33.3,67.8,70.5,65.8,0.0,0,0,80,0.9,3,333,0,45,94.9,316,41.7,139,114.2,61,2,57.1,190,582,239,5.3,12.9,1.84
Devery Henderson,1771,WR,NO,16,13.2,1,56.7,,0,0,0,15.0,6,21,20,0,29.8,77.9,59.3,64.5,57.3,0.0,0,4,57,0.2,1,436,0,34,95.4,416,28.4,124,59.3,60,1,71.6,312,464,140,4.1,13.6,1.12
Darrius Heyward-Bey,4930,WR,OAK,15,16.7,3,43.3,,0,0,1,23.5,8,17,23,0,27.9,27.7,52.8,,51.2,0.0,0,1,69,0.0,0,421,2,26,93.3,393,3.8,16,62.2,60,1,96.2,405,366,107,4.1,14.1,0.93
Jamaal Charles,4387,HB,KC,16,2.0,8,76.3,,0,0,0,10.0,5,21,16,1,54.5,69.2,86.3,87.9,65.7,0.0,0,0,31,15.6,50,321,2,45,80.4,258,7.2,23,115.6,59,3,4.0,13,468,435,9.7,10.4,1.81
Steven Jackson,1745,HB,SL,16,0.1,7,78.0,,0,0,1,9.8,5,14,26,0,57.4,90.5,62.2,57.3,52.3,0.0,0,1,49,21.8,110,504,1,46,73.8,372,2.0,10,86.0,59,0,3.6,18,374,387,8.4,8.1,1.01
Roy Williams,1728,WR,DAL,15,11.7,4,62.7,,0,0,1,9.8,4,26,9,3,65.8,22.7,61.8,,60.1,0.0,0,5,63,0.0,0,479,1,37,95.2,456,14.4,69,85.3,59,5,85.6,410,538,202,5.5,14.5,1.18
Chansi Stuckey,3851,WR,CLV,16,5.7,6,70.2,,0,0,0,7.0,3,22,8,2,67.6,23.8,61.8,,61.7,0.0,0,3,25,0.0,0,297,1,40,95.6,284,84.8,252,64.0,57,0,15.2,45,347,206,5.2,8.7,1.22
Rob Gronkowski,5567,TE,NE,16,9.4,3,73.7,,0,0,0,6.7,3,30,19,1,68.2,31.2,86.7,62.9,81.6,68.1,256,0,28,23.7,89,376,6,42,72.6,273,28.5,107,143.0,57,10,2.7,10,546,202,4.8,13.0,2.0
Todd Heap,801,TE,BLT,13,10.3,3,70.2,,0,0,0,7.0,3,30,3,1,67.0,78.2,73.7,53.3,74.7,43.9,177,1,65,20.8,84,403,5,40,74.9,302,37.7,152,126.3,57,5,7.2,29,599,242,6.1,15.0,1.98
Cadillac Williams,2222,HB,TB,16,1.3,10,80.7,,0,0,0,8.0,4,18,30,0,55.2,74.9,63.5,67.3,59.7,0.0,0,0,20,34.6,154,445,1,46,62.0,276,1.8,8,98.8,57,1,2.9,13,359,340,7.4,7.8,1.3
Early Doucet,4395,WR,ARZ,10,9.0,1,46.4,,0,0,0,16.1,5,11,1,0,29.5,76.2,53.4,77.9,51.7,0.0,0,1,36,1.9,5,270,1,26,95.2,257,75.2,203,60.9,56,1,21.5,58,291,85,3.3,11.2,1.13
Daniel Fells,3309,TE,SL,16,4.3,11,73.2,,0,0,0,8.9,4,24,26,0,58.4,78.1,61.5,55.3,59.8,60.4,265,1,36,22.8,100,439,1,41,72.9,320,27.6,121,96.7,56,2,6.8,30,391,270,6.6,9.5,1.22
Blair White,5970,WR,IND,12,10.2,0,64.3,,0,0,0,2.7,1,24,14,0,80.4,77.4,68.4,,67.9,0.0,0,4,33,0.0,0,345,1,36,96.2,332,73.9,255,82.1,56,5,26.1,90,355,84,2.3,9.9,1.07
Ahmad Bradshaw,3866,HB,NYG,16,-1.3,8,83.9,,0,0,0,11.3,6,18,21,0,49.3,29.7,76.6,89.8,62.9,0.0,0,2,18,36.8,159,432,2,47,60.6,262,0.7,3,75.1,56,0,3.5,15,314,383,8.1,6.7,1.2
Jeremy Shockey,1021,TE,NO,13,9.0,3,73.2,,0,0,0,6.8,3,22,20,0,66.2,78.1,68.9,59.6,68.3,50.6,171,1,31,17.5,59,338,0,41,80.5,272,33.7,114,103.9,56,3,14.5,49,408,119,2.9,10.0,1.5
Anthony Fasano,2998,TE,MIA,15,7.9,4,70.9,,0,0,1,4.9,2,29,17,0,73.9,78.0,81.3,69.4,72.0,79.6,407,1,31,29.5,151,511,3,39,67.5,345,18.2,93,117.8,55,4,0.0,0,528,209,5.4,13.5,1.53
Chris Johnson,4338,HB,TEN,16,0.2,5,80.0,,0,0,0,8.3,4,9,31,1,58.5,74.4,74.8,28.5,44.2,0.0,0,0,25,18.7,84,449,1,44,77.7,349,0.2,1,91.3,55,1,0.4,2,245,263,6.0,5.6,0.7
Dante Rosario,3771,TE,CAR,16,6.4,2,59.3,,0,0,0,11.1,4,15,5,0,51.7,77.2,57.6,76.8,52.7,36.3,161,3,26,13.3,59,443,2,32,83.5,370,39.7,176,48.7,54,0,12.4,55,264,139,4.3,8.3,0.71
Keiland Williams,5794,HB,WAS,15,0.3,7,73.6,,0,0,0,7.1,3,12,32,1,65.7,70.4,63.2,59.8,50.3,0.0,0,0,36,24.1,88,365,0,39,72.3,264,1.6,6,100.3,53,2,7.7,28,309,318,8.2,7.9,1.17
Bernard Berrian,1799,WR,MIN,14,10.5,1,52.8,,0,0,0,9.7,3,14,18,0,65.8,76.4,54.4,,53.3,0.0,0,4,30,0.0,0,370,2,28,94.3,349,7.6,28,34.5,53,0,92.2,341,252,84,3.0,9.0,0.72
Darren McFadden,4318,HB,OAK,13,-0.2,12,90.4,,0,0,0,6.0,3,21,23,1,70.3,53.3,69.2,76.0,75.7,0.0,0,0,67,41.9,156,372,0,47,54.3,202,2.4,9,126.5,52,3,2.2,8,507,552,11.7,10.8,2.51
T.J. Houshmandzadeh,921,WR,BLT,16,14.2,1,57.7,,0,0,0,14.3,5,19,3,0,41.2,76.6,66.8,,66.8,0.0,0,2,56,0.0,0,363,2,30,93.4,339,20.1,73,85.3,52,3,79.9,290,399,91,3.0,13.3,1.18
John Carlson,4352,TE,SEA,15,8.8,0,59.6,,0,0,0,13.9,5,12,29,0,42.3,76.8,56.1,65.5,48.2,65.5,330,3,37,21.4,108,504,2,31,75.0,378,19.4,98,59.6,52,1,8.1,41,318,133,4.3,10.3,0.84
Felix Jones,4336,HB,DAL,16,-2.4,8,94.1,,0,0,0,2.0,1,16,9,1,86.5,81.2,67.1,73.3,87.0,0.0,0,1,71,31.3,109,348,1,48,65.2,227,2.0,7,101.8,51,1,0.3,1,450,571,11.9,9.4,1.98
Mike Goodson,5034,HB,CAR,16,-0.3,10,78.4,,0,0,0,14.9,7,15,5,0,36.6,58.2,62.1,48.7,64.6,0.0,0,1,32,24.2,66,273,0,40,72.9,199,3.7,10,83.8,51,0,4.4,12,310,366,9.2,7.8,1.56
Dallas Clark,1340,TE,IND,6,6.8,2,72.5,,0,0,0,9.8,4,21,14,0,55.4,77.6,71.7,77.4,66.7,69.5,182,0,50,14.1,37,262,0,37,84.7,222,21.4,56,110.5,51,3,8.4,22,347,136,3.7,9.4,1.56
Roscoe Parrish,2272,WR,BUF,8,9.3,4,66.0,,0,0,1,10.8,4,20,4,1,61.5,29.5,64.9,,64.4,0.0,0,3,37,0.0,0,304,1,33,96.1,292,84.5,257,78.8,50,2,15.5,47,400,118,3.6,12.1,1.37
Brandon Jackson,3679,HB,GB,16,-0.7,8,86.0,,0,0,0,4.4,2,18,12,0,76.0,84.8,71.6,75.8,81.6,0.3,1,0,37,30.4,105,345,0,43,66.4,229,0.9,3,101.8,50,1,2.3,8,342,377,8.8,8.0,1.49
Joel Dreessen,2415,TE,HST,16,9.0,2,72.0,,0,0,0,5.3,2,24,13,1,72.9,29.4,74.5,67.3,70.9,88.0,361,0,43,22.9,94,410,3,36,72.7,298,8.8,36,131.9,50,4,2.2,9,518,196,5.4,14.4,1.74
Jacoby Ford,5632,WR,OAK,16,14.9,0,50.0,,0,0,0,16.7,5,19,23,0,35.9,78.7,66.5,,64.3,0.0,0,3,52,0.0,0,328,3,25,92.1,302,53.0,174,71.3,50,2,46.3,152,470,123,4.9,18.8,1.56
Fred Jackson,3368,HB,BUF,16,-0.7,9,63.3,,0,0,0,22.5,9,9,4,1,28.2,42.8,61.7,81.5,45.1,0.0,0,0,65,30.2,132,437,1,31,67.3,294,19.0,83,86.7,49,2,5.0,22,215,272,8.8,6.9,0.73
Brian Robiskie,4959,WR,CLV,14,12.6,2,59.2,,0,0,0,9.4,3,12,8,0,58.1,76.5,59.6,62.3,58.0,0.0,0,2,46,0.3,1,362,2,29,94.2,341,8.6,31,81.2,49,3,91.4,331,310,58,2.0,10.7,0.91
Harry Douglas,4398,WR,ATL,16,13.1,3,44.9,,0,0,0,15.4,4,15,2,0,41.6,76.0,55.0,68.8,53.1,0.0,0,0,46,0.9,4,434,0,22,92.4,401,65.7,285,71.3,49,1,32.7,142,294,124,5.6,13.4,0.73
Bo Scaife,2396,TE,TEN,13,6.7,0,73.5,,0,0,0,10.0,4,18,31,2,54.3,23.6,56.7,64.5,52.7,51.3,160,0,30,10.6,33,312,2,36,85.6,267,31.1,97,117.6,49,4,0.3,1,318,117,3.3,8.8,1.19
Bryant Johnson,1333,WR,DET,14,12.8,4,37.5,,0,0,0,28.0,7,11,11,0,27.5,74.1,48.8,,47.4,0.0,0,1,24,0.0,0,493,0,18,96.3,475,4.5,22,42.9,48,0,95.5,471,210,56,3.1,11.7,0.44
Emmanuel Sanders,5606,WR,PIT,13,12.9,2,58.3,,0,0,0,9.7,3,18,25,0,66.8,76.3,72.8,,70.6,0.3,1,0,35,0.0,0,295,0,28,94.9,280,32.9,97,97.2,48,2,66.8,197,376,80,2.9,13.4,1.34
Andre Roberts,5612,WR,ARZ,13,9.2,1,50.0,,0,0,0,11.1,3,10,1,1,54.4,29.9,55.9,,53.6,0.6,2,1,74,0.0,0,308,0,24,97.1,299,71.1,219,75.6,48,2,28.2,87,307,136,5.7,12.8,1.03
Jason Snelling,3860,HB,ATL,14,0.8,12,91.7,,0,0,0,2.2,1,12,2,1,77.1,48.8,55.1,68.3,63.6,0.6,2,0,28,29.9,103,345,1,44,66.1,228,7.5,26,113.8,48,3,0.3,1,303,275,6.3,6.9,1.33
David Nelson,5862,WR,BUF,15,10.5,4,66.0,,0,0,0,6.1,2,18,4,0,79.1,77.0,68.5,,67.6,0.0,0,2,37,0.0,0,291,0,31,96.6,281,95.2,277,91.9,47,3,4.8,14,353,80,2.6,11.4,1.26
Adrian Peterson,3623,HB,MIN,15,0.2,7,76.6,,0,0,0,14.3,6,17,18,0,39.6,90.0,86.5,37.2,52.4,0.0,0,1,34,21.4,76,355,0,36,74.4,264,2.0,7,94.4,47,1,1.4,5,341,347,9.6,9.5,1.29
Ben Obomanu,3194,WR,SEA,14,11.0,4,63.8,,0,0,0,0.0,0,17,29,0,79.4,77.6,73.8,,72.3,0.0,0,4,87,0.0,0,292,0,30,95.2,278,34.6,101,92.0,47,4,65.4,191,494,181,6.0,16.5,1.78
Justin Forsett,4547,HB,SEA,16,1.6,1,71.7,,0,0,0,5.7,2,9,29,0,70.3,89.9,70.2,77.4,60.6,0.0,0,0,21,29.0,97,335,0,33,67.8,227,0.9,3,84.4,46,0,7.8,26,249,239,7.2,7.5,1.1
Knowshon Moreno,4935,HB,DEN,13,-0.2,6,82.2,,0,0,0,2.6,1,15,10,0,81.5,53.8,65.5,47.2,80.5,0.0,0,0,45,23.8,67,281,2,37,73.7,207,0.7,2,123.3,45,3,2.5,7,372,376,10.2,10.1,1.8
Martellus Bennett,4375,TE,DAL,16,3.2,3,75.0,,0,0,0,8.3,3,12,9,1,60.9,37.3,78.7,65.5,59.8,68.6,164,2,32,24.3,58,239,3,33,71.1,170,18.8,45,70.3,44,0,9.6,23,260,189,5.7,7.9,1.53
Jared Cook,5012,TE,TEN,13,8.6,2,65.9,,0,0,0,9.4,3,18,31,0,57.0,76.3,71.5,25.8,73.2,29.5,51,3,36,6.4,11,173,3,29,88.4,153,54.3,94,70.4,44,1,11.0,19,361,157,5.4,12.4,2.36
Danny Woodhead,4914,HB,NE,15,2.0,8,79.1,,0,0,0,2.9,1,15,19,0,79.9,69.6,77.2,49.0,75.3,0.0,0,0,50,13.7,40,292,0,34,83.2,243,8.2,24,111.1,43,1,11.6,34,379,324,9.5,11.1,1.56
Jimmy Graham,5619,TE,NO,14,9.0,1,73.8,,0,0,0,8.8,3,21,20,1,61.3,39.4,76.3,74.9,76.9,31.4,54,2,52,3.5,6,172,1,31,93.0,160,34.9,60,118.7,42,5,30.8,53,356,152,4.9,11.5,2.23
Brandon Tate,5006,WR,NE,16,15.1,3,57.1,,0,0,0,11.1,3,15,19,1,51.8,27.5,60.4,,59.0,0.0,0,1,65,0.0,0,312,1,24,94.6,295,8.0,25,106.4,42,3,92.0,287,432,145,6.0,18.0,1.46
Brandon Stokley,498,WR,SEA,11,9.2,0,73.8,,0,0,0,0.0,0,23,29,0,88.0,76.6,83.1,,82.2,0.0,0,3,36,0.0,0,172,0,31,94.8,163,89.0,153,68.9,42,0,11.0,19,354,94,3.0,11.4,2.17
Legedu Naanee,3788,WR,SD,10,12.8,2,54.8,,0,0,0,4.2,1,21,27,1,73.7,26.8,67.6,,65.8,0.3,1,2,59,0.0,0,313,1,23,97.4,305,23.6,74,72.6,42,1,76.0,238,371,110,4.8,16.1,1.22
Dave Thomas,3031,TE,NO,13,4.8,0,71.4,,0,0,0,3.2,1,11,20,0,77.3,76.5,66.3,53.3,61.1,41.8,133,1,22,26.4,84,318,1,30,71.1,226,25.8,82,89.3,42,2,8.8,28,219,131,4.4,7.3,0.97
Patrick Crayton,1932,WR,SD,9,13.3,4,66.7,,0,0,0,6.7,2,24,27,0,57.0,76.5,79.3,,78.1,0.0,0,1,49,0.0,0,209,0,28,93.8,196,31.6,66,106.6,42,1,68.4,143,514,221,7.9,18.4,2.62
Tim Hightower,4463,HB,ARZ,16,0.0,3,51.2,,0,0,0,22.2,6,7,1,1,28.8,34.7,56.9,58.6,29.9,0.0,0,1,20,29.0,119,410,0,21,68.3,280,10.5,43,56.6,41,1,1.5,6,136,154,7.3,6.5,0.49
Chris Chambers,821,WR,KC,13,13.0,1,53.7,,0,0,0,4.3,1,13,16,0,60.5,74.9,55.7,,54.6,0.0,0,2,26,0.0,0,287,2,22,95.5,274,7.0,20,56.3,41,1,93.0,267,213,49,2.2,9.7,0.78
Delanie Walker,3120,TE,SF,14,5.8,6,70.7,,0,0,0,12.1,4,13,28,1,47.7,28.1,69.4,53.3,65.9,35.7,75,0,38,3.8,8,210,3,29,92.4,194,46.2,97,94.7,41,0,11.4,24,331,172,5.9,11.4,1.71
Sammie Stroughter,5157,WR,TB,12,7.9,2,62.5,,0,0,0,3.8,1,13,30,0,74.9,76.0,60.4,,59.5,0.0,0,1,27,0.0,0,306,0,25,96.7,296,77.8,238,69.6,40,0,22.2,68,248,111,4.4,9.9,0.84
Marcel Reece,4702,FB,OAK,16,5.4,6,62.5,,0,0,1,10.7,3,12,23,0,53.1,44.4,66.0,51.8,68.4,0.5,1,3,73,35.4,73,206,5,25,58.3,120,8.7,18,82.6,40,3,14.6,30,333,305,12.2,13.3,2.78
Justin Gage,1452,WR,TEN,11,14.1,0,50.0,,0,0,0,23.1,6,14,31,0,28.4,74.4,60.8,,57.3,0.4,1,3,30,0.0,0,251,1,20,95.2,239,68.1,171,48.5,40,1,31.5,79,266,60,3.0,13.3,1.11
Reggie Bush,2947,HB,NO,8,-0.2,5,85.0,,0,0,0,5.6,2,10,20,0,70.3,83.3,64.7,38.6,66.5,0.0,0,1,20,12.0,22,184,0,34,85.3,157,12.0,22,86.3,40,1,19.6,36,208,206,6.1,6.1,1.32
Sidney Rice,3660,WR,MIN,6,18.7,3,43.6,,0,0,0,10.5,2,14,18,0,54.8,73.6,68.4,,68.3,0.6,1,2,46,0.0,0,181,1,17,96.7,175,4.4,8,64.0,39,2,95.0,172,280,43,2.5,16.5,1.6
Maurice Jones-Drew,3005,HB,JAX,14,-0.2,8,87.2,,0,0,0,2.9,1,11,15,0,79.4,68.8,72.1,73.5,76.2,0.0,0,0,75,23.7,77,325,0,34,72.3,235,1.2,4,117.6,39,2,1.2,4,317,328,9.6,9.3,1.35
Derek Hagan,3027,WR,NYG,7,9.6,1,61.5,,0,0,0,11.1,3,15,21,0,53.1,75.5,68.1,,66.6,0.0,0,4,17,0.0,0,172,0,24,96.5,166,55.8,96,46.2,39,1,44.2,76,223,33,1.4,9.3,1.34
Ronnie Brown,2219,HB,MIA,16,0.5,5,86.8,,0,0,0,5.7,2,13,17,0,69.5,57.0,62.3,77.0,61.9,0.0,0,0,24,37.0,136,368,0,33,61.1,225,1.9,7,93.2,38,0,3.0,11,242,227,6.9,7.3,1.08
Correll Buckhalter,869,HB,DEN,15,0.2,4,73.7,,0,0,0,15.2,5,9,10,0,38.4,59.6,53.4,73.9,47.0,0.0,0,0,23,34.8,103,296,0,28,61.5,182,0.3,1,107.3,38,2,3.0,9,240,263,9.4,8.6,1.32
Golden Tate,5585,WR,SEA,11,10.5,5,55.3,,0,0,0,4.5,1,8,29,0,72.3,75.6,66.0,,65.3,0.0,0,1,52,0.0,0,148,1,21,93.9,139,12.2,18,62.1,38,0,87.2,129,227,112,5.3,10.8,1.63
Mark Clayton,2239,WR,SL,5,9.2,0,60.5,,0,0,0,17.9,5,15,26,0,30.4,75.4,68.8,27.4,70.4,0.6,1,2,39,0.0,0,170,1,23,95.3,162,15.9,27,81.7,38,2,83.5,142,306,97,4.2,13.3,1.89
Demaryius Thomas,5547,WR,DEN,10,9.0,6,59.5,,0,0,0,8.3,2,15,10,1,60.3,25.9,79.2,65.7,82.7,0.0,0,1,31,1.0,1,105,2,22,96.2,101,19.0,20,90.3,37,2,80.0,84,283,148,6.7,12.9,2.8
Antwaan Randle El,1069,WR,PIT,15,11.7,0,59.5,,0,0,0,8.3,2,15,25,0,60.7,75.9,60.1,,59.5,0.0,0,1,34,0.0,0,241,0,22,93.4,225,38.2,92,68.9,37,0,61.4,148,253,58,2.6,11.5,1.12
Craig Davis,3646,WR,SD,7,10.5,0,56.8,,0,0,0,12.5,3,14,27,0,37.6,74.6,64.4,,63.9,0.6,1,0,49,0.0,0,167,0,21,95.2,159,48.5,81,87.6,37,1,49.7,83,259,99,4.7,12.3,1.63
Arrelious Benn,5564,WR,TB,14,12.8,3,67.6,,0,0,0,3.8,1,17,30,1,74.2,28.0,81.0,,76.0,0.0,0,0,64,0.0,0,177,1,25,95.5,169,14.7,26,120.9,37,2,85.3,151,395,159,6.4,15.8,2.34
Joshua Cribbs,2544,WR,CLV,14,10.7,4,63.9,,0,0,1,4.2,1,11,8,0,73.0,26.2,62.0,,65.9,0.0,0,0,65,0.0,0,181,2,23,94.5,171,11.0,20,98.4,36,1,85.6,155,292,155,6.7,12.7,1.71
Dexter McCluster,5561,WR,KC,11,4.2,5,58.3,,0,0,1,4.5,1,11,16,0,73.5,32.8,59.3,,56.8,0.0,0,2,31,0.0,0,236,1,21,95.3,225,59.7,141,61.0,36,1,28.8,68,209,179,8.5,10.0,0.93
Andre Caldwell,4411,WR,CIN,15,11.0,1,69.4,,0,0,2,10.7,3,16,7,0,52.7,75.8,66.0,,64.3,0.0,0,1,53,0.0,0,180,3,25,97.8,176,41.7,75,88.3,36,0,58.3,105,345,119,4.8,13.8,1.96
Donald Jones,6000,WR,BUF,8,9.3,2,50.0,,0,0,0,14.3,3,8,4,0,55.9,75.1,61.3,,59.1,0.0,0,2,40,0.0,0,186,0,18,96.2,179,45.2,84,54.5,36,1,53.8,100,213,93,5.2,11.8,1.19
Cedric Benson,2221,HB,CIN,16,-0.3,4,80.0,,0,0,0,3.4,1,9,7,0,76.3,36.9,58.2,65.7,62.4,0.0,0,0,24,21.6,68,315,0,28,75.6,238,0.3,1,97.4,35,1,1.0,3,178,199,7.1,6.4,0.75
Daniel Graham,1028,TE,DEN,16,6.7,1,51.4,,0,0,2,14.3,3,5,10,1,55.6,23.8,58.4,81.5,33.9,76.9,453,0,28,40.9,241,589,4,18,56.4,332,9.3,55,63.2,35,0,0.5,3,153,49,2.7,8.5,0.46
Joey Galloway,117,WR,WAS,10,17.7,1,34.3,,0,0,0,14.3,2,9,32,0,46.0,71.9,54.6,,53.5,0.0,0,5,62,0.0,0,264,0,12,95.5,252,26.5,70,11.7,35,0,73.5,194,173,21,1.8,14.4,0.69
Greg Lewis,1650,WR,MIN,13,8.3,3,50.0,,0,0,0,10.5,2,8,18,0,54.5,73.6,54.2,,54.2,0.0,0,2,33,0.0,0,226,2,17,94.2,213,36.3,82,43.4,34,0,63.3,143,197,82,4.8,11.6,0.92
Michael Sellers,432,FB,WAS,16,4.1,6,58.8,,0,0,0,20.0,5,9,32,0,29.6,76.0,61.4,60.6,50.9,5.9,11,2,28,13.3,25,188,0,20,82.4,155,2.7,5,54.0,34,0,1.6,3,224,149,7.5,11.2,1.45
Danario Alexander,6106,WR,SL,8,13.2,6,60.6,,0,0,0,9.1,2,12,26,0,58.3,74.4,69.8,,72.0,0.0,0,2,46,0.0,0,145,2,20,94.5,137,11.0,16,76.1,33,1,89.0,129,306,119,6.0,15.3,2.23
Greg Camarillo,2523,WR,MIN,16,9.6,3,60.6,,0,0,0,4.8,1,12,18,0,70.5,74.4,60.8,,59.9,0.9,2,3,31,0.0,0,216,1,20,96.3,208,44.4,96,55.1,33,1,54.2,117,240,93,4.7,12.0,1.15
Ladell Betts,1063,HB,NO,8,-0.2,0,71.9,,0,0,0,8.0,2,6,20,0,62.3,53.0,53.1,50.6,50.3,0.0,0,3,25,17.4,37,213,0,23,78.9,168,0.0,0,41.3,32,0,7.5,16,141,173,7.5,6.1,0.84
Ted Ginn Jr.,3625,WR,SF,13,15.2,1,37.5,,0,0,0,25.0,4,6,28,0,28.7,73.0,46.0,,46.5,0.0,0,2,37,0.0,0,191,1,12,97.4,186,13.6,26,38.9,32,1,86.4,165,163,19,1.6,13.6,0.88
Brian Finneran,423,WR,ATL,16,9.9,2,61.3,,0,0,0,9.5,2,11,2,0,58.1,74.4,66.4,63.6,64.5,5.3,10,0,21,4.3,8,187,1,19,88.2,165,34.8,65,107.7,31,3,50.8,95,166,43,2.3,8.7,1.01
Micheal Spurlock,3517,WR,TB,16,17.0,0,54.8,,0,0,0,5.6,1,12,30,0,68.7,74.5,64.6,,64.2,0.0,0,1,43,0.0,0,270,0,17,94.1,254,12.6,34,89.4,31,2,87.0,235,250,30,1.8,14.7,0.98
Rashad Jennings,5174,HB,JAX,13,1.6,7,83.9,,0,0,0,7.1,2,8,15,0,66.0,88.0,62.1,56.2,65.2,0.0,0,0,25,19.8,42,212,0,26,77.4,164,1.4,3,96.5,31,0,0.5,1,222,208,8.0,8.5,1.35
Andrew Quarless,5677,TE,GB,13,8.7,1,67.7,,0,0,0,8.7,2,14,12,1,47.8,28.2,59.4,83.2,56.3,40.1,97,0,23,12.8,31,242,1,21,84.3,204,39.7,96,101.3,31,1,8.7,21,238,105,5.0,11.3,1.17
Maurice Morris,1061,HB,DET,11,1.0,5,83.3,,0,0,0,3.8,1,9,11,0,85.7,72.8,59.2,31.8,71.6,0.0,0,1,16,21.3,37,174,0,25,76.4,133,4.0,7,76.4,30,0,5.2,9,170,167,6.7,6.8,1.28
Rashard Mendenhall,4337,HB,PIT,16,-0.6,6,76.7,,0,0,0,11.5,3,6,25,0,40.2,85.4,75.9,52.2,51.1,0.0,0,0,24,17.4,41,235,0,23,78.3,184,6.4,15,89.2,30,0,1.7,4,167,190,8.3,7.3,0.91
Pierre Thomas,4080,HB,NO,6,-1.7,4,100.0,,0,0,0,0.0,0,9,20,0,87.6,87.6,70.8,52.8,89.9,0.0,0,0,23,18.3,23,126,0,29,79.4,100,1.6,2,95.5,29,0,3.2,4,201,250,8.6,6.9,2.01
Mewelde Moore,1840,HB,PIT,15,0.0,6,89.7,,0,0,0,3.7,1,10,25,0,75.4,83.0,72.6,74.6,74.4,0.0,0,1,29,33.5,65,194,0,26,63.9,124,5.2,10,81.8,29,0,6.2,12,205,217,8.3,7.9,1.65
Mike Tolbert,4740,HB,SD,15,0.1,3,85.7,,0,0,0,7.7,2,7,27,0,62.9,42.6,58.1,76.3,66.4,0.0,0,0,24,22.4,35,156,1,24,77.6,121,0.0,0,94.6,28,0,3.8,6,188,186,7.8,7.8,1.55
Fred Davis,4362,TE,WAS,16,8.3,3,75.0,,0,0,1,12.5,3,11,32,0,29.7,74.6,65.1,68.6,60.0,91.3,189,0,71,11.6,24,207,3,21,82.1,170,7.7,16,147.3,28,3,0.5,1,316,178,8.5,15.0,1.86
Toby Gerhart,5576,HB,MIN,14,-0.3,5,75.0,,0,0,0,12.5,3,7,18,2,49.8,27.9,57.4,42.3,30.0,0.0,0,2,23,18.1,31,171,0,21,77.8,133,0.6,1,59.7,28,0,2.9,5,167,179,8.5,8.0,1.26
Donald Brown,4950,HB,IND,13,2.5,4,71.4,,0,0,0,13.0,3,9,14,0,47.8,90.0,54.7,46.7,46.5,0.0,0,0,25,19.9,54,271,0,20,77.9,211,2.6,7,92.1,28,0,2.6,7,205,184,9.2,10.3,0.97
C.J. Spiller,5534,HB,BUF,13,2.1,4,88.9,,0,0,0,4.0,1,7,4,0,74.4,45.5,70.8,54.3,72.4,0.0,0,0,41,22.7,34,150,0,24,76.0,114,19.3,29,103.2,27,1,27.3,41,157,169,7.0,6.5,1.38
Jeff King,3100,TE,CAR,16,5.1,0,70.4,,0,0,0,17.4,4,8,5,0,34.7,74.3,65.6,71.4,44.8,83.2,233,0,16,34.6,97,280,4,19,63.2,177,16.1,45,104.1,27,2,0.4,1,121,33,1.7,6.4,0.68
Ryan Mathews,5537,HB,SD,12,-2.2,6,84.6,,0,0,0,12.0,3,7,27,1,49.3,28.2,61.8,42.1,46.8,0.0,0,0,17,18.8,21,112,0,22,78.6,88,0.9,1,89.9,26,0,6.3,7,145,185,8.4,6.6,1.65
Damian Williams,5601,WR,TEN,13,11.6,2,61.5,,0,0,0,0.0,0,10,31,0,82.2,74.0,69.7,,69.3,0.0,0,0,39,0.0,0,143,0,16,93.0,133,58.7,84,88.5,26,0,41.3,59,219,45,2.8,13.7,1.65
Evan Moore,4771,TE,CLV,12,15.1,2,61.5,,0,0,0,11.1,2,11,8,1,52.8,23.0,68.1,69.3,67.7,6.1,10,0,49,0.6,1,163,0,16,93.9,153,50.9,83,117.8,26,1,42.9,70,322,86,5.4,20.1,2.1
Randy McMichael,1114,TE,SD,16,7.5,1,76.9,,0,0,0,4.8,1,15,27,0,70.5,74.4,77.0,60.9,69.4,58.6,207,1,28,35.4,125,353,2,20,63.2,223,23.2,82,111.2,26,2,2.3,8,221,96,4.8,11.1,0.99
