player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Tyler Polumbus,4581,T,DEN,11,100.0,0,10,72.3,63.5,77.7,4,22,385,100.0,100.0,95.3,0,31,5,656,0,0,0,656,403,403,0,656,253,0
Orlando Pace,229,T,CHI,11,100.0,0,6,61.4,63.5,57.9,6,36,415,100.0,100.0,94.7,5,43,1,652,0,0,652,652,439,439,0,0,213,0
Wade Smith,1393,G,KC,12,99.7,0,16,67.9,60.3,69.6,1,14,366,99.7,99.5,96.6,2,20,5,640,57,3,117,642,390,392,463,0,250,2
Sean Locklear,1805,T,SEA,10,100.0,0,29,73.7,74.7,69.2,9,16,370,100.0,100.0,96.4,5,26,1,622,0,0,622,622,384,384,0,0,238,0
Russ Hochstein,890,G,DEN,15,98.6,0,10,74.6,68.5,76.1,3,9,314,97.5,97.3,97.5,2,14,2,620,0,542,0,629,327,336,54,0,293,25
Stephen Peterman,1804,G,DET,9,100.0,0,11,79.3,78.9,77.1,0,5,354,100.0,100.0,98.7,2,7,2,601,0,0,0,601,375,375,601,0,226,0
Sebastian Vollmer,4981,T,NE,13,99.3,0,19,90.6,77.8,92.6,1,9,307,99.4,98.8,98.0,4,11,1,597,0,0,407,601,328,332,0,189,269,5
Brandyn Dombrowski,4736,T,SD,13,99.7,0,27,56.9,57.0,64.4,4,21,313,99.7,99.4,95.0,8,28,3,594,0,0,80,596,329,331,165,335,265,16
Floyd Womack,875,G,CLV,13,100.0,0,8,68.7,59.1,72.3,2,13,278,100.0,100.0,96.2,1,18,3,588,0,0,0,588,288,288,402,186,300,0
Evan Mathis,2296,G,CIN,13,100.0,0,7,90.1,79.0,90.1,5,3,313,100.0,100.0,98.7,3,8,0,587,0,587,0,587,335,335,0,0,252,0
Eric Wood,4951,G,BUF,10,100.0,2,4,65.5,69.4,65.9,2,11,329,100.0,100.0,97.1,7,16,3,586,0,0,0,586,342,342,586,0,244,0
Jeromey Clary,3132,T,SD,10,99.1,0,27,76.4,68.8,82.4,1,14,334,98.5,98.6,96.9,2,18,3,582,0,0,1,587,350,355,0,565,232,21
Marshal Yanda,3702,G,BLT,14,99.3,0,3,79.1,72.3,79.0,6,7,301,98.7,98.8,97.2,3,15,2,581,0,0,1,585,321,325,399,161,260,24
Daniel Graham,1028,TE,DEN,16,61.4,1,10,65.8,63.9,86.1,3,9,147,29.9,29.9,95.9,9,12,0,577,0,0,0,940,155,518,0,0,422,724
Kirk Chambers,1894,T,BUF,12,100.0,1,4,62.3,62.7,65.8,3,11,315,100.0,100.0,95.6,7,21,7,568,0,0,11,568,329,329,12,545,239,0
Jordan Gross,1324,T,CAR,9,100.0,0,5,84.1,70.3,88.6,5,11,269,100.0,100.0,94.8,1,22,6,555,0,0,555,555,284,284,0,0,271,0
Barry Sims,322,T,SF,12,99.5,0,28,73.7,79.6,62.4,2,16,340,99.1,99.2,97.1,2,19,1,555,0,0,516,558,355,358,0,34,200,8
Anthony Fasano,2998,TE,MIA,14,62.5,1,17,75.4,66.8,90.8,2,2,127,28.7,28.4,96.9,2,6,2,551,0,0,12,882,131,462,0,10,420,665
Doug Free,3738,T,DAL,10,99.3,0,9,75.1,71.6,77.8,3,13,303,98.7,98.8,97.0,4,17,1,550,0,0,17,554,320,324,0,521,230,16
Jeff King,3100,TE,CAR,16,71.0,0,5,74.6,63.3,85.2,1,3,59,21.3,22.0,96.6,6,4,0,545,0,0,0,768,63,286,0,0,482,645
Heath Miller,2247,TE,PIT,16,50.9,0,25,79.6,64.6,84.9,1,5,101,17.2,17.3,96.0,6,7,1,534,0,0,0,1049,108,623,0,0,426,752
Allen Barbre,3735,T,GB,9,100.0,0,12,67.2,53.5,76.6,6,21,310,100.0,100.0,93.7,3,33,6,532,0,0,0,532,331,331,0,532,201,0
Ben Hamilton,864,G,DEN,10,100.0,0,10,57.9,46.6,63.0,4,16,320,100.0,100.0,95.6,5,24,4,529,0,529,0,529,338,338,0,0,191,0
Marc Colombo,1036,T,DAL,9,100.0,0,9,79.7,72.6,86.6,3,13,293,100.0,100.0,96.9,5,17,1,527,0,0,0,527,308,308,0,519,219,8
Todd Heap,801,TE,BLT,16,53.9,0,3,83.1,80.7,81.7,0,0,107,20.5,20.0,99.1,3,1,1,517,0,0,8,960,111,554,0,47,406,561
Levi Jones,1018,T,WAS,9,100.0,0,32,58.9,55.5,61.1,14,18,313,100.0,100.0,93.0,3,38,6,512,0,0,512,512,327,327,0,0,185,0
Jason Witten,1384,TE,DAL,16,48.4,1,9,84.6,80.0,90.9,1,1,75,12.7,12.7,97.3,8,3,1,510,0,0,0,1054,79,623,0,8,431,767
Mackenzy Bernadeau,4564,G,CAR,11,100.0,0,5,60.1,67.2,55.4,0,10,234,100.0,100.0,97.4,0,11,1,507,0,496,0,507,247,247,0,0,260,8
Kevin Boss,3769,TE,NYG,15,52.7,0,21,82.5,59.1,88.5,3,4,105,19.8,20.0,96.7,2,7,0,500,0,0,0,949,112,560,0,1,388,741
Chris Baker,1091,TE,NE,16,71.5,0,19,74.0,74.9,83.2,1,3,111,36.9,37.2,98.2,3,4,0,499,0,0,3,698,118,317,0,1,381,580
Mark Sanchez,4928,QB,NYJ,15,52.8,0,22,49.3,72.6,61.7,0,0,1,0.2,0.5,100.0,8,0,0,493,0,0,0,934,2,426,0,0,491,0
Marcedes Lewis,2973,TE,JAX,15,60.6,0,15,86.0,70.8,86.1,1,4,115,27.0,27.9,97.8,3,5,0,492,0,0,2,812,124,444,0,1,368,724
Nate Garner,4525,G,MIA,13,99.2,1,17,72.9,82.5,66.8,2,2,257,98.5,98.5,98.8,4,5,1,486,3,233,0,490,266,270,208,29,220,17
Alge Crumpler,805,TE,TEN,16,69.3,0,31,73.7,71.4,81.7,0,4,66,24.3,25.9,97.0,1,4,0,471,0,0,0,680,73,282,0,0,398,584
Mike Goff,375,G,KC,8,100.0,0,16,62.4,55.8,65.7,3,11,257,100.0,100.0,95.7,1,18,4,468,0,0,0,468,283,283,468,0,185,0
Nate Livings,3400,G,CIN,11,100.0,0,7,70.8,75.0,70.1,1,7,207,100.0,100.0,98.1,3,8,0,466,0,465,0,466,220,220,0,0,246,1
Jonathan Scott,3086,T,BUF,10,100.0,0,4,63.7,64.1,70.2,1,13,263,100.0,100.0,94.7,6,21,7,466,0,0,312,466,272,272,0,154,194,0
Zach Miller,3654,TE,OAK,15,51.3,1,23,77.4,56.6,66.4,0,2,97,18.9,19.2,95.9,5,5,3,464,0,0,0,905,105,546,0,0,359,772
Mark Tauscher,705,T,GB,8,100.0,0,12,68.0,68.0,63.3,2,18,270,100.0,100.0,95.6,2,22,2,462,0,0,0,462,287,287,0,462,175,0
Joe Berger,2424,C,MIA,8,99.8,0,17,80.8,86.5,75.8,1,4,258,99.6,99.6,99.0,0,5,0,452,442,6,0,453,266,267,2,0,186,3
Demetress Bell,4533,T,BUF,8,100.0,1,4,53.2,50.3,67.7,7,18,243,100.0,100.0,92.8,10,30,5,451,0,0,451,451,252,252,0,0,199,0
Carson Palmer,1317,QB,CIN,16,44.5,0,7,68.0,,60.1,0,0,0,0.0,0.0,,10,0,0,450,0,0,0,1012,0,539,0,0,450,0
Mike Williams,1012,T,WAS,8,100.0,0,32,68.6,53.2,76.9,4,12,269,100.0,100.0,95.5,0,20,4,446,0,0,0,446,287,287,268,178,159,0
Dallas Clark,1340,TE,IND,16,45.9,0,14,85.4,70.3,76.8,2,3,83,14.2,14.5,97.0,1,5,0,446,0,0,0,972,89,613,0,0,357,705
Joe Staley,3644,T,SF,9,100.0,0,28,78.1,82.4,63.5,5,4,267,100.0,100.0,97.2,0,12,3,445,0,0,442,445,283,283,0,0,162,3
John Paul Foschi,2046,TE,CIN,15,64.3,0,7,60.9,53.1,68.6,1,4,51,18.7,19.0,95.1,6,5,0,430,0,0,45,669,56,295,0,3,374,482
Brent Celek,3778,TE,PHI,16,48.4,0,24,80.7,67.8,73.8,0,1,74,14.6,14.3,96.6,1,3,2,428,0,0,2,884,76,532,0,2,352,604
Steve Smith,837,WR,CAR,15,46.3,0,5,78.3,,72.8,0,0,0,0.0,0.0,,4,0,0,427,0,0,0,922,0,490,0,0,427,1
Joe Flacco,4332,QB,BLT,16,41.4,0,3,81.6,74.2,60.3,0,0,2,0.4,0.3,100.0,5,0,0,424,0,0,0,1024,2,584,0,0,422,0
Vernon Davis,2951,TE,SF,16,43.7,0,28,70.0,56.1,73.6,1,0,60,10.3,10.5,97.5,12,2,1,423,0,0,4,967,64,608,0,2,359,652
Braylon Edwards,2220,WR,NYJ,16,46.9,0,22,70.2,,78.7,0,0,0,0.0,0.0,,6,0,0,418,0,0,0,891,0,473,0,0,418,0
Tom Brady,698,QB,NE,16,39.2,0,19,79.2,,60.1,0,0,0,0.0,0.0,,6,0,0,416,0,0,0,1062,0,623,0,0,416,0
Tony Romo,1693,QB,DAL,16,39.1,0,9,70.0,,62.4,0,0,0,0.0,0.0,,4,0,0,416,0,0,0,1064,0,627,0,0,416,0
Lousaka Polite,2152,FB,MIA,16,68.1,0,17,77.7,73.5,85.4,0,0,67,30.6,31.7,98.5,1,1,1,414,0,0,0,608,72,227,0,0,342,7
Dan Connolly,2540,G,NE,11,99.5,0,19,74.9,82.5,69.1,1,3,184,98.9,99.0,97.8,0,6,2,411,50,9,0,413,200,202,319,0,211,2
Ryan Harris,3686,T,DEN,8,100.0,0,10,72.8,67.9,77.8,4,12,216,100.0,100.0,95.8,3,17,1,410,0,0,0,410,227,227,0,410,183,0
Drew Brees,802,QB,NO,15,41.3,0,20,89.2,,60.0,0,0,0,0.0,0.0,,3,0,0,408,0,0,0,988,0,563,0,0,408,0
Brandon Manumaleuna,876,TE,SD,16,78.6,0,27,65.0,63.0,73.1,2,6,120,53.6,53.4,95.8,2,9,1,407,0,0,2,518,127,238,0,10,280,377
Robert Royal,1151,TE,CLV,13,66.0,0,8,57.1,75.3,75.9,0,1,53,20.8,20.8,99.1,0,1,0,405,0,0,2,614,55,264,0,2,350,469
Benjamin Watson,1753,TE,NE,16,52.7,1,19,67.0,56.5,71.8,0,4,40,10.6,11.3,92.5,4,5,1,404,0,0,3,766,46,408,0,1,358,485
Dustin Keller,4344,TE,NYJ,16,51.8,0,22,62.8,67.9,60.0,0,1,17,4.5,4.8,97.1,4,1,0,404,0,0,17,780,19,394,0,2,385,518
Jim Kleinsasser,469,TE,MIN,16,67.1,0,18,71.1,81.8,87.0,0,0,69,26.7,27.7,100.0,4,0,0,404,0,0,0,602,76,274,0,1,328,540
Chris White,2840,G,HST,12,100.0,0,13,71.7,81.8,71.0,2,3,240,100.0,100.0,99.0,4,5,0,404,1,17,0,404,247,247,386,0,157,0
Brett Favre,14,QB,MIN,16,40.0,0,18,91.5,61.3,60.0,0,0,0,0.0,0.2,,10,0,0,404,0,0,0,1010,1,601,0,0,403,0
Ben Hartsock,1789,TE,NYJ,16,82.2,1,22,78.6,60.4,85.4,1,3,39,31.7,33.1,94.9,3,4,0,403,0,0,5,490,43,130,0,2,360,437
John Carlson,4352,TE,SEA,16,42.5,1,29,60.3,44.9,77.1,1,3,68,11.4,11.5,95.6,5,5,1,403,0,0,0,949,71,617,0,0,332,717
Kyle Orton,2323,QB,DEN,16,39.3,0,10,64.4,,61.0,0,0,0,0.0,0.0,,2,0,0,402,0,0,0,1022,0,607,0,0,402,0
Tony Richardson,110,FB,NYJ,16,74.1,0,22,59.6,74.5,61.6,1,3,43,25.1,25.3,95.3,2,4,0,401,0,0,0,541,45,178,0,0,356,0
Tony Gonzalez,237,TE,ATL,16,42.1,0,2,81.3,73.6,75.9,1,1,31,5.7,6.0,96.8,5,2,0,400,0,0,1,951,35,586,0,7,365,573
Santonio Holmes,2970,WR,PIT,16,38.5,0,25,81.7,,81.9,0,0,0,0.0,0.0,,1,0,0,395,0,0,0,1025,0,627,0,0,395,1
Lee Evans,1734,WR,BUF,16,42.5,0,4,69.3,,83.5,0,0,0,0.0,0.0,,1,0,0,395,0,0,0,930,0,535,0,0,395,0
Randy McMichael,1114,TE,SL,16,51.8,0,26,56.3,73.4,78.1,1,1,65,15.8,15.2,98.5,3,2,0,395,0,0,7,762,66,433,0,1,329,648
Jerricho Cotchery,1829,WR,NYJ,14,50.6,0,22,82.5,,82.6,0,0,0,0.0,0.0,,0,0,0,391,0,0,0,773,0,380,0,0,391,14
Eli Manning,1722,QB,NYG,16,40.0,0,21,77.2,,60.0,0,0,0,0.0,0.0,,4,0,0,390,0,0,0,975,0,577,0,0,390,0
Joey Haynos,4711,TE,MIA,16,67.0,0,17,70.1,54.1,82.8,1,3,46,20.1,19.8,93.5,2,5,1,386,0,0,0,576,47,237,0,0,339,438
Nate Washington,2832,WR,TEN,16,43.5,0,31,70.8,,84.7,0,0,0,0.0,0.0,,1,0,0,385,0,0,0,885,0,498,0,0,385,13
Chad Johnson,806,WR,CIN,16,41.6,0,7,84.5,,76.4,0,0,0,0.0,0.0,,9,0,0,384,0,0,0,922,0,535,0,0,384,0
Will Beatty,4983,T,NYG,13,99.2,0,21,68.3,64.6,69.3,4,11,214,98.6,98.7,95.6,1,17,2,380,0,0,18,383,225,228,0,340,155,25
David Garrard,1109,QB,JAX,16,36.5,0,15,68.1,,60.2,0,0,0,0.0,0.0,,3,0,0,378,0,0,0,1035,0,615,0,0,378,0
Derrick Mason,271,WR,BLT,16,40.3,0,3,76.9,,69.7,0,0,0,0.0,0.0,,3,0,0,378,0,0,0,938,0,559,0,0,378,0
Donald Lee,1465,TE,GB,16,51.0,0,12,53.4,57.4,69.5,0,1,49,12.6,12.6,94.9,4,3,2,376,0,0,0,737,52,413,0,0,324,579
Anthony Collins,4426,T,CIN,13,100.0,0,7,75.0,67.6,78.0,2,6,201,100.0,100.0,96.5,1,11,3,376,0,0,14,376,213,213,0,358,163,4
Matt Cassel,2447,QB,KC,15,37.7,0,16,59.8,61.3,60.3,0,0,1,0.2,0.2,100.0,8,0,0,376,0,0,0,998,1,609,0,0,375,0
Matt Schaub,1811,QB,HST,16,35.9,0,13,83.5,61.3,60.0,0,0,1,0.2,0.2,100.0,0,0,0,375,0,0,0,1046,1,643,0,0,374,0
Philip Rivers,1725,QB,SD,16,39.9,0,27,91.2,61.2,61.3,0,0,1,0.2,0.2,100.0,6,0,0,373,0,0,0,935,1,548,0,0,372,0
Le'Ron McClain,3753,FB,BLT,16,62.8,0,3,64.5,53.0,75.6,1,2,61,26.6,28.1,94.3,0,5,2,373,0,0,0,594,68,242,0,0,305,47
Terrell Owens,188,WR,BUF,16,40.9,0,4,66.1,,74.0,0,0,0,0.0,0.0,,3,0,0,372,0,0,0,910,0,530,0,0,372,0
Andre Johnson,1319,WR,HST,16,36.8,0,13,87.9,69.9,81.7,0,0,1,0.2,0.3,100.0,0,0,0,370,0,0,0,1006,2,636,0,0,368,5
Dylan Gandy,2346,G,DET,7,100.0,0,11,64.4,69.9,60.0,3,7,232,100.0,100.0,97.4,2,11,1,369,0,0,0,369,242,242,369,0,127,0
Joel Dreessen,2415,TE,HST,16,54.2,0,13,67.2,72.4,71.2,0,1,79,21.0,20.7,99.4,0,1,0,362,0,0,0,668,80,386,0,0,282,615
Ben Roethlisberger,1732,QB,PIT,15,36.3,0,25,85.2,70.7,60.0,0,0,2,0.4,0.3,100.0,1,0,0,359,0,0,0,989,2,603,0,0,357,0
Antoine Caldwell,5000,G,HST,11,100.0,0,13,74.3,69.4,71.7,2,6,210,100.0,100.0,97.6,0,9,1,358,0,0,0,358,217,217,358,0,141,0
Mohamed Massaquoi,4973,WR,CLV,16,46.6,0,8,66.9,,79.1,0,0,0,0.0,0.0,,1,0,0,357,0,0,0,766,0,408,0,0,357,0
Max Jean-Gilles,3044,G,PHI,7,99.7,1,24,60.3,65.2,59.4,3,5,236,99.6,99.6,97.9,2,9,1,355,0,12,0,356,245,246,341,0,110,3
Aaron Rodgers,2241,QB,GB,16,34.0,0,12,87.8,,60.0,0,0,0,0.0,0.0,,4,0,0,354,0,0,0,1042,0,665,0,0,354,0
Kevin Shaffer,1206,T,CHI,9,99.2,2,6,67.2,70.5,68.7,1,8,196,98.5,98.6,96.2,4,12,3,354,0,0,36,357,205,208,0,315,149,6
Matt Ryan,4317,QB,ATL,14,40.1,0,2,66.4,,60.5,0,0,0,0.0,0.0,,1,0,0,354,0,0,0,883,0,511,0,0,354,0
Dave Thomas,3031,TE,NO,15,57.7,0,20,77.3,66.3,77.5,0,3,54,18.1,18.2,95.4,4,4,1,351,0,0,0,608,57,314,0,0,294,282
Daniel Loper,2367,G,DET,8,100.0,0,11,59.5,62.5,60.1,6,7,229,100.0,100.0,96.7,2,14,1,350,0,249,0,350,240,240,101,0,110,0
Randy Moss,342,WR,NE,16,36.2,0,19,76.9,,83.9,0,0,0,0.0,0.0,,3,0,0,349,0,0,0,963,0,614,0,0,349,0
Jeremy Shockey,1021,TE,NO,13,53.6,0,20,81.9,70.3,63.9,0,3,67,19.0,18.9,97.8,4,3,0,346,0,0,0,646,70,370,0,0,276,459
Muhsin Muhammad,173,WR,CAR,14,43.7,1,5,73.2,66.4,92.4,0,0,1,0.2,0.2,100.0,4,0,0,346,0,0,0,792,1,447,0,0,345,12
Daniel Coats,3908,TE,CIN,16,62.8,0,7,46.4,69.2,72.6,1,2,50,20.7,20.8,97.0,2,3,0,346,0,1,12,551,54,259,0,0,292,386
Laveranues Coles,638,WR,CIN,16,45.4,1,7,68.1,,73.4,0,0,0,0.0,0.0,,1,0,0,344,0,0,1,758,0,412,0,0,344,6
Sidney Rice,3660,WR,MIN,16,37.4,0,18,89.0,66.5,84.9,0,0,1,0.2,0.2,100.0,3,0,0,344,0,0,0,920,1,577,0,0,343,10
Greg Olsen,3647,TE,CHI,16,40.3,0,6,71.5,46.5,72.8,3,2,50,9.3,10.1,93.0,2,6,1,343,0,0,0,851,57,565,0,0,286,574
Peyton Manning,327,QB,IND,16,35.2,0,14,87.2,,60.0,0,0,0,0.0,0.0,,4,0,0,342,0,0,0,971,0,613,0,0,342,0
Jason Campbell,2242,QB,WAS,16,35.7,1,32,62.7,72.6,60.0,0,0,2,0.3,0.3,100.0,6,0,0,342,0,0,0,957,2,601,0,0,340,0
Chad Henne,4371,QB,MIA,14,39.9,0,17,70.1,,63.5,0,0,0,0.0,0.0,,2,0,0,340,0,0,0,853,0,505,0,0,340,0
Roddy White,2244,WR,ATL,16,35.1,1,2,75.1,,79.5,0,0,0,0.0,0.0,,7,0,0,339,0,0,0,966,0,626,0,0,339,2
Ramon Foster,5229,G,PIT,8,99.7,0,25,61.2,45.6,65.5,4,10,176,99.4,99.5,95.5,0,15,1,336,0,326,0,337,194,195,0,0,142,10
Jay Cutler,2956,QB,CHI,16,33.9,0,6,63.5,,60.3,0,0,0,0.0,0.0,,4,0,0,336,0,0,0,992,0,637,0,0,336,0
Will Heller,1623,TE,DET,16,53.4,1,11,58.3,63.3,71.5,0,5,83,22.7,23.8,94.6,4,7,2,335,0,0,0,627,91,383,0,0,244,571
Bryant Johnson,1333,WR,DET,16,33.5,0,11,53.0,,73.2,0,0,0,0.0,0.0,,0,0,0,335,0,0,0,999,0,664,0,0,335,0
Robert Gallery,1723,G,OAK,6,100.0,0,23,88.9,76.3,89.7,0,4,172,100.0,100.0,98.3,2,5,1,333,0,333,0,333,189,189,0,0,144,0
Larry Fitzgerald,1724,WR,ARZ,16,33.8,0,1,84.7,67.4,84.8,0,0,1,0.2,0.2,100.0,2,0,0,333,0,0,0,984,1,652,0,0,332,10
Brandon Marshall,3064,WR,DEN,15,39.6,0,10,80.9,,75.7,0,0,0,0.0,0.0,,4,0,0,333,0,0,0,841,0,501,0,0,333,10
Hank Fraley,725,G,CLV,14,98.2,0,8,75.8,76.8,71.9,0,5,151,96.2,96.3,98.3,1,5,0,332,0,2,1,338,157,163,302,0,175,33
Antonio Gates,1609,TE,SD,16,40.3,0,27,86.0,79.7,67.0,0,0,21,4.3,4.5,100.0,2,0,0,331,0,0,9,821,23,513,0,3,308,473
T.J. Lang,5032,T,GB,10,100.0,0,12,59.3,52.4,74.1,2,10,169,100.0,100.0,92.9,2,18,6,329,0,0,231,329,183,183,0,98,146,0
Justin Peelle,1104,TE,ATL,15,65.5,0,2,72.2,65.4,83.1,0,2,42,21.0,23.1,95.2,3,3,1,328,0,0,0,501,52,225,0,6,276,382
Quinn Ojinnaka,3084,T,ATL,7,99.4,0,2,65.0,85.1,60.2,2,1,185,98.9,99.0,99.2,4,3,0,327,0,0,3,329,198,200,323,0,129,3
Steve Smith,3667,WR,NYG,16,36.7,0,21,82.2,,77.2,0,0,0,0.0,0.0,,5,0,0,327,0,0,0,891,0,564,0,0,327,0
T.J. Houshmandzadeh,921,WR,SEA,16,33.0,1,29,66.0,66.4,67.5,0,0,1,0.2,0.2,100.0,4,0,0,327,0,0,0,992,1,666,0,0,326,4
Visanthe Shiancoe,1406,TE,MIN,16,45.4,0,18,77.6,72.0,64.2,0,1,29,7.3,7.3,98.3,4,1,0,327,0,0,0,721,31,425,0,1,296,590
Mark Clayton,2239,WR,BLT,14,40.3,0,3,63.7,,77.6,0,0,0,0.0,0.0,,3,0,0,326,0,0,0,808,0,478,0,0,326,0
Anthony Becht,602,TE,ARZ,16,78.7,0,1,77.6,74.3,83.8,0,1,41,33.1,33.8,98.8,3,1,0,325,0,0,0,413,45,133,0,0,280,387
Vincent Jackson,2278,WR,SD,15,38.2,0,27,89.0,,88.6,0,0,0,0.0,0.0,,1,0,0,324,0,0,0,849,0,522,0,0,324,1
Hines Ward,380,WR,PIT,16,35.0,0,25,77.3,70.6,89.5,0,0,4,0.7,0.7,100.0,5,0,0,324,0,0,0,926,4,606,0,0,320,4
Jason Smith,4925,T,SL,7,100.0,0,26,73.0,65.5,77.8,3,8,188,100.0,100.0,96.0,1,13,2,323,0,0,6,323,198,198,0,317,125,0
Mike Pollak,4373,G,IND,8,100.0,0,14,55.8,62.5,56.7,3,2,197,100.0,100.0,97.2,2,8,3,323,0,31,0,323,200,200,292,0,123,0
Mike Brisiel,3250,G,HST,5,100.0,0,13,77.8,72.1,75.3,0,6,193,100.0,100.0,97.9,1,7,1,320,0,0,0,320,200,200,320,0,120,0
Bernard Berrian,1799,WR,MIN,16,37.0,0,18,66.3,,58.6,0,0,0,0.0,0.0,,3,0,0,319,0,0,0,861,0,542,0,0,319,0
Reggie Wayne,800,WR,IND,16,34.9,1,14,87.6,,79.5,0,0,0,0.0,0.0,,4,0,0,318,0,0,0,912,0,594,0,0,318,1
Leonard Pope,3017,TE,KC,13,56.7,0,16,58.6,59.5,79.7,1,4,80,25.7,27.1,96.9,4,5,0,317,0,0,0,559,90,332,0,0,227,404
Santana Moss,786,WR,WAS,16,34.6,1,32,61.1,,67.1,0,0,0,0.0,0.0,,4,0,0,317,0,0,0,917,0,598,0,0,317,1
Lawrence Vickers,3125,FB,CLV,16,81.9,0,8,68.8,54.7,83.5,1,0,20,22.7,22.2,92.5,2,2,1,316,0,0,0,386,20,90,0,0,296,8
Kellen Winslow,1727,TE,TB,16,36.9,0,30,73.1,70.3,62.4,0,0,21,4.0,4.3,100.0,4,0,0,314,0,0,0,851,24,560,0,0,290,555
Jake Delhomme,303,QB,CAR,11,45.6,0,5,55.6,,60.9,0,0,0,0.0,0.0,,2,0,0,314,0,0,0,689,0,366,0,0,314,0
Matt Hasselbeck,408,QB,SEA,14,35.1,0,29,60.8,60.9,60.6,0,0,0,0.0,0.2,,1,0,0,305,0,0,0,870,1,562,0,0,304,0
Donnie Avery,4347,WR,SL,16,36.9,0,26,61.2,,79.4,0,0,0,0.0,0.0,,3,0,0,305,0,0,0,826,0,517,0,0,305,0
Michael Sellers,432,FB,WAS,15,70.4,1,32,64.4,50.1,67.9,0,1,43,25.9,25.7,94.2,5,3,2,302,0,0,0,429,44,171,0,0,258,190
Marques Colston,3197,WR,NO,16,36.4,0,20,76.3,,73.0,0,0,0,0.0,0.0,,2,0,0,302,0,0,0,829,0,526,0,0,302,1
Tony Scheffler,3006,TE,DEN,15,55.4,0,10,75.2,73.0,73.6,0,0,36,13.4,13.3,97.2,2,1,1,301,0,0,0,543,37,279,0,0,264,327
Zach Strief,3155,TE,NO,16,95.2,0,20,78.0,65.8,82.2,5,4,109,88.6,87.9,95.9,2,9,0,300,0,0,172,315,109,124,0,44,191,99
Matt Spaeth,3693,TE,PIT,16,77.4,0,25,60.2,58.5,71.7,0,1,46,35.7,34.6,92.4,2,4,3,298,0,0,0,385,46,133,0,0,252,348
Mike Sims-Walker,3695,WR,JAX,15,36.4,0,15,75.4,68.8,77.3,0,0,1,0.2,0.2,100.0,3,0,0,298,0,0,0,818,1,521,0,0,297,16
Josh Morgan,4488,WR,SF,16,34.8,0,28,59.4,,83.0,0,0,0,0.0,0.0,,6,0,0,296,0,0,0,850,0,549,0,0,296,12
Justin Gage,1452,WR,TEN,12,46.0,0,31,63.9,66.4,69.6,0,0,1,0.3,0.3,100.0,2,0,0,295,0,0,0,642,1,348,0,0,294,3
Martellus Bennett,4375,TE,DAL,14,59.1,0,9,61.0,63.2,85.8,0,1,47,19.5,20.6,98.9,6,1,0,295,0,0,0,499,53,257,0,15,242,363
Calvin Johnson,3618,WR,DET,14,34.6,1,11,73.8,,70.0,0,0,0,0.0,0.0,,4,0,0,293,0,0,0,848,0,548,0,0,293,1
Vince Young,2948,QB,TEN,12,47.0,0,31,72.7,61.3,60.0,0,0,1,0.3,0.3,100.0,1,0,0,292,0,0,0,621,1,308,0,0,291,0
Pierre Garcon,4519,WR,IND,14,35.1,2,14,62.9,,80.1,0,0,0,0.0,0.0,,9,0,0,290,0,0,0,827,0,535,0,0,290,3
Madison Hedgecock,2468,FB,NYG,16,77.8,0,21,67.0,78.8,77.1,0,1,23,22.8,23.4,97.8,2,1,0,288,0,0,0,370,25,107,0,0,263,3
Rex Hadnot,1892,G,CLV,9,100.0,0,8,85.1,84.4,82.8,0,2,100,100.0,100.0,99.0,1,2,0,287,0,0,0,287,103,103,287,0,184,0
Shawn Nelson,5045,TE,BUF,12,59.0,0,4,60.2,78.8,76.4,0,1,66,25.7,26.4,99.2,4,1,0,285,0,0,0,483,71,269,0,0,214,460
Bo Scaife,2396,TE,TEN,14,46.1,1,31,69.9,58.6,77.3,0,3,22,6.4,6.8,93.2,3,3,0,283,0,0,0,614,24,355,0,0,259,393
Fred Davis,4362,TE,WAS,16,44.9,0,32,69.4,64.3,63.5,0,1,52,13.5,13.5,95.2,3,3,2,282,0,0,0,628,54,400,0,0,228,580
Roy Williams,1728,WR,DAL,15,35.3,0,9,60.0,,72.0,0,0,0,0.0,0.0,,1,0,0,281,0,0,0,797,0,516,0,0,281,0
Kurt Warner,112,QB,ARZ,15,32.3,0,1,75.3,,60.2,0,0,0,0.0,0.0,,3,0,0,280,0,0,0,868,0,571,0,0,280,0
Josh Beekman,3746,G,CHI,8,99.6,0,6,74.5,63.2,79.5,4,7,177,99.4,99.5,96.9,1,11,0,280,0,276,0,281,187,188,0,0,93,5
Will Montgomery,3179,G,WAS,5,100.0,0,32,70.9,69.2,70.6,3,4,179,100.0,100.0,97.5,3,8,1,279,0,0,0,279,184,184,279,0,95,0
Vonta Leach,2100,FB,HST,16,61.7,0,13,56.4,30.1,63.7,0,2,20,10.5,11.3,95.0,2,2,0,277,0,0,0,449,22,194,0,0,255,0
