player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Maurice Morris,1061,HB,SEA,13,1.4,5,76.0,,0,0,0,5.0,1,5,29,0,70.5,73.6,59.8,47.0,61.3,0.0,0,0,13,27.3,59,216,0,19,70.4,152,0.5,1,114.8,25,2,5.1,11,136,125,6.6,7.2,0.89
Devin Thomas,4348,WR,WAS,16,7.0,2,62.5,,0,0,1,11.8,2,7,32,0,43.8,75.1,54.0,,53.0,0.0,0,0,18,0.0,0,202,4,15,93.1,188,8.4,17,75.0,24,0,91.6,185,120,40,2.7,8.0,0.64
Courtney Taylor,3813,WR,SEA,10,12.3,0,37.5,,0,0,0,25.0,3,4,29,0,29.1,70.6,51.3,,50.3,0.0,0,1,26,0.0,0,148,0,9,97.3,144,11.5,17,33.0,24,0,88.5,131,98,36,4.0,10.9,0.68
Demetrius Williams,3056,WR,BLT,7,12.5,2,56.5,,0,0,0,7.1,1,6,3,0,63.2,72.3,58.2,,58.0,0.0,0,2,70,0.0,0,119,2,13,95.8,114,5.0,6,60.1,23,1,95.0,113,180,54,4.2,13.8,1.58
James Hardy,4355,WR,BUF,13,13.4,0,39.1,,0,0,0,18.2,2,5,4,0,38.7,70.6,51.5,,50.9,0.0,0,2,17,0.0,0,194,1,9,95.9,186,14.4,28,43.2,23,2,85.6,166,87,22,2.4,9.7,0.47
Gijon Robinson,4056,TE,IND,15,4.4,1,82.6,,0,0,0,9.5,2,5,14,0,56.9,74.1,72.1,42.0,58.8,92.1,211,0,23,34.9,80,229,2,19,64.2,147,4.4,10,96.7,23,0,0.4,1,166,98,5.2,8.7,1.13
Cedric Benson,2221,HB,CIN,11,-1.3,2,87.0,,0,0,0,0.0,0,6,7,0,83.6,85.3,53.9,63.8,69.0,0.0,0,0,79,22.0,48,218,0,20,75.2,164,0.0,0,100.2,23,0,0.0,0,185,217,10.9,9.3,1.13
Sammy Morris,678,HB,NE,13,0.7,4,73.9,,0,0,0,5.6,1,5,19,0,82.2,75.9,67.1,50.7,74.7,0.0,0,0,42,22.6,36,159,0,17,74.8,119,3.8,6,92.8,23,0,14.5,23,161,160,9.4,9.5,1.35
Casey Fitzsimmons,1607,TE,DET,13,8.1,2,54.5,,0,0,0,7.7,1,4,11,0,64.4,72.7,61.3,39.7,54.2,68.5,111,0,16,10.5,17,162,0,12,83.3,135,9.3,15,78.8,22,1,1.2,2,85,18,1.5,7.1,0.63
Julius Jones,1764,HB,SEA,15,-0.4,1,63.6,,0,0,0,12.5,2,4,29,0,51.5,49.4,52.3,34.8,44.4,0.0,0,0,17,23.2,52,224,0,14,74.1,166,0.9,2,67.6,22,0,7.6,17,66,95,6.8,4.7,0.4
Miles Austin,3211,WR,DAL,11,17.0,0,59.1,,0,0,0,7.1,1,11,9,0,64.4,72.7,73.0,,71.4,0.0,0,2,63,0.0,0,145,0,13,95.2,138,15.2,22,105.1,22,3,84.8,123,278,108,8.3,21.4,2.01
Ryan Grant,2609,HB,GB,16,-2.0,1,81.8,,0,0,0,14.3,3,3,12,0,44.9,62.7,50.5,53.8,44.4,0.0,0,0,17,24.6,61,248,0,18,70.6,175,0.4,1,103.8,22,1,1.2,3,116,149,8.3,6.4,0.66
Kenneth Darby,3862,HB,SL,9,-0.5,1,90.5,,0,0,0,0.0,0,8,26,0,83.6,44.3,58.9,85.8,59.8,0.0,0,0,30,26.9,32,119,1,19,70.6,84,2.5,3,103.0,21,0,1.7,2,183,199,10.5,9.6,2.18
Justin Peelle,1104,TE,ATL,16,3.9,2,71.4,,0,0,0,16.7,3,9,2,0,38.4,73.0,76.6,48.0,51.6,65.2,159,0,18,14.3,35,244,4,15,81.6,199,23.0,56,124.9,21,2,1.6,4,159,109,7.3,10.6,0.8
Michael Robinson,3045,FB,SF,12,4.0,4,85.0,,0,0,0,0.0,0,9,28,0,82.2,29.5,55.0,76.5,83.5,0.0,0,0,36,18.4,19,103,1,17,77.7,80,1.9,2,108.8,20,0,4.9,5,202,143,8.4,11.9,2.53
James Thrash,323,WR,WAS,16,11.6,1,45.0,,0,0,0,18.2,2,3,32,0,38.4,70.6,50.6,,47.9,0.0,0,1,29,0.0,0,234,1,9,95.7,224,13.2,31,52.3,20,1,86.8,203,81,21,2.3,9.0,0.36
Fred Taylor,333,HB,JAX,13,-0.1,2,80.0,,0,0,0,11.1,2,3,15,1,52.8,75.0,61.2,64.3,37.3,0.0,0,0,17,25.3,42,166,0,16,71.1,118,1.8,3,87.1,20,0,1.2,2,98,95,5.9,6.1,0.83
John Gilmore,1176,TE,TB,16,5.2,2,75.0,,0,0,0,6.3,1,8,30,0,65.6,73.0,85.0,77.2,59.2,88.1,156,0,36,19.8,35,177,2,15,77.4,137,8.5,15,111.9,20,1,2.3,4,147,94,6.3,9.8,1.07
Aundrae Allison,3762,WR,MIN,15,10.3,1,50.0,,0,0,1,0.0,0,8,18,0,80.0,72.9,58.5,,59.7,0.0,0,2,21,0.0,0,175,3,10,93.7,164,31.4,55,26.9,20,0,68.6,120,109,51,5.1,10.9,0.66
Darrell Jackson,639,WR,DEN,11,11.5,0,60.0,,0,0,0,20.0,3,8,10,0,29.0,72.3,58.6,67.0,58.5,0.0,0,1,48,1.4,2,144,3,12,94.4,136,37.5,54,87.5,20,1,62.5,90,190,55,4.6,15.8,1.4
Deuce McAllister,793,HB,NO,12,-1.8,1,90.0,,0,0,0,5.3,1,5,20,0,68.7,88.7,58.9,80.8,61.8,0.0,0,0,20,30.3,43,142,0,18,67.6,96,1.4,2,110.0,20,1,1.4,2,128,164,9.1,7.1,1.33
David Patten,221,WR,NO,5,13.6,0,55.0,,0,0,0,0.0,0,7,20,0,78.7,71.5,67.5,,65.3,0.0,0,1,39,0.0,0,94,0,11,96.8,91,36.2,34,77.5,20,1,63.8,60,162,39,3.5,14.7,1.78
Robert Meachem,3643,WR,NO,14,22.1,2,60.0,,0,0,0,14.3,2,8,20,0,45.7,72.5,63.4,,61.8,0.0,0,0,74,0.0,0,179,1,12,92.7,166,23.5,42,143.8,20,3,76.5,137,289,73,6.1,24.1,1.74
Naufahu Tahi,3526,FB,MIN,16,0.4,1,80.0,,0,0,0,15.8,3,2,18,1,40.1,23.0,67.1,53.9,31.7,1.7,2,0,7,11.9,14,118,0,16,84.7,100,2.5,3,79.2,20,0,1.7,2,37,38,2.4,2.3,0.37
Derek Schouman,3838,TE,BUF,16,4.1,1,78.9,,0,0,0,6.3,1,8,4,1,66.4,22.5,65.3,57.5,56.7,67.7,126,0,21,13.4,25,186,1,15,84.4,157,15.1,28,117.8,19,1,2.7,5,153,94,6.3,10.2,0.97
Brad Smith,3048,WR,NYJ,15,3.7,3,63.2,,0,0,1,0.0,0,2,22,0,79.4,77.2,58.9,,52.8,0.0,0,0,18,0.0,0,138,1,12,92.0,127,37.7,52,70.3,19,0,60.9,84,71,61,5.1,5.9,0.56
Randy McMichael,1114,TE,SL,4,9.3,1,57.9,,0,0,0,15.4,2,5,26,0,46.0,71.9,58.4,79.0,57.3,48.0,59,1,31,16.3,20,123,2,11,80.5,99,39.8,49,58.9,19,0,3.3,4,139,71,6.5,12.6,1.4
DeShaun Foster,1041,HB,SF,14,1.7,4,84.2,,0,0,0,5.9,1,6,28,0,67.0,36.7,47.4,50.6,70.1,0.0,0,0,31,17.2,20,116,0,16,81.0,94,3.4,4,113.4,19,1,3.4,4,133,102,6.4,8.3,1.41
Ahmard Hall,3336,FB,TEN,16,0.2,5,72.2,,0,0,0,13.3,2,5,31,0,49.8,25.7,56.9,66.2,56.3,0.0,0,0,54,19.5,23,118,1,13,75.4,89,0.0,0,131.3,18,2,0.0,0,138,140,10.8,10.6,1.55
Joe Klopfenstein,2991,TE,SL,15,7.2,1,61.1,,0,0,0,21.4,3,4,26,1,29.9,20.6,54.4,75.2,40.7,69.0,191,1,29,24.5,68,277,2,11,71.5,198,27.1,75,58.3,18,0,1.8,5,123,44,4.0,11.2,0.62
Jerome Harrison,3090,HB,CLV,14,1.1,3,66.7,,0,0,0,7.7,1,4,8,0,61.8,81.9,70.4,63.5,74.8,0.0,0,1,23,9.2,6,65,0,12,84.6,55,9.2,6,79.9,18,1,10.8,7,116,111,9.3,9.7,2.11
Peyton Hillis,4541,FB,DEN,10,2.3,0,77.8,,0,0,0,12.5,2,9,10,0,51.8,85.6,70.5,66.8,61.2,0.0,0,0,47,17.5,34,194,1,14,76.3,148,1.0,2,126.6,18,1,1.5,3,179,144,10.3,12.8,1.21
Dante' Hall,677,WR,SL,8,6.4,0,66.7,,0,0,0,7.7,1,7,26,0,61.8,74.3,62.2,,60.2,0.0,0,1,20,0.0,0,102,0,12,95.1,97,83.3,85,58.8,18,0,15.7,16,105,18,1.5,8.8,1.08
Brandon Manumaleuna,876,TE,SD,16,4.3,2,83.3,,0,0,0,0.0,0,6,27,0,82.2,73.6,79.8,32.6,56.1,66.9,174,0,17,29.6,77,260,1,15,66.9,174,8.8,23,133.1,18,2,1.5,4,127,70,4.7,8.5,0.73
B.J. Askew,1400,FB,TB,10,0.1,1,76.5,,0,0,0,13.3,2,3,30,0,49.6,75.6,63.8,64.2,47.5,3.3,4,1,18,17.2,21,122,1,13,80.3,98,5.7,7,57.5,17,0,4.1,5,66,69,5.3,5.1,0.67
Nate Jackson,1259,TE,DEN,9,7.8,0,64.7,,0,0,0,21.4,3,4,10,0,29.9,71.5,60.4,72.5,53.3,48.9,43,1,19,4.5,4,88,1,11,90.9,80,37.5,33,71.4,17,1,10.2,9,83,40,3.6,7.5,1.04
Vonta Leach,2100,FB,HST,16,3.2,0,70.6,,0,0,0,14.3,2,2,13,0,45.7,72.5,78.4,55.7,41.3,0.0,0,1,22,19.8,44,222,1,12,77.5,172,0.0,0,61.6,17,0,0.9,2,103,70,5.8,8.6,0.6
Billy McMullen,1409,WR,SEA,4,12.8,0,41.2,,0,0,0,12.5,1,5,29,1,52.1,21.4,53.2,,51.8,0.0,0,1,34,0.0,0,91,0,7,95.6,87,12.1,11,42.3,17,0,87.9,80,124,21,3.0,17.7,1.43
Dave Thomas,3031,TE,NE,14,8.4,0,52.9,,0,0,0,0.0,0,5,19,0,77.3,70.6,61.2,39.7,50.3,66.2,143,0,18,13.0,28,216,2,9,84.7,183,29.2,63,69.0,17,0,3.2,7,93,44,4.9,10.3,0.51
Will Franklin,4419,WR,KC,13,11.1,3,41.2,,0,0,0,12.5,1,3,16,0,52.1,69.5,46.6,,46.5,0.0,0,1,42,0.0,0,221,0,7,96.8,214,92.3,204,32.2,17,0,7.7,17,83,33,4.7,11.9,0.39
Early Doucet,4395,WR,ARZ,6,4.1,1,82.4,,0,0,0,6.7,1,6,1,0,64.4,72.7,69.4,,67.6,0.0,0,0,12,0.0,0,61,0,14,96.7,59,90.2,55,88.7,17,0,9.8,6,90,53,3.8,6.4,1.53
Dwayne Jarrett,3661,WR,CAR,9,9.3,0,62.5,,0,0,0,16.7,2,9,5,0,41.4,71.1,59.1,,57.4,0.0,0,0,25,0.0,0,140,0,10,97.1,136,35.7,50,85.2,16,0,64.3,90,119,32,3.2,11.9,0.88
Mark Campbell,545,TE,NO,9,4.8,0,75.0,,0,0,0,7.7,1,8,20,0,61.8,71.9,60.6,37.4,64.0,88.8,95,0,29,13.1,14,107,2,12,84.1,90,7.5,8,135.7,16,2,0.9,1,121,75,6.3,10.1,1.34
Edgerrin James,439,HB,ARZ,13,0.6,1,75.0,,0,0,0,20.0,3,4,1,1,36.6,55.6,45.5,62.2,30.3,0.0,0,0,16,29.8,54,181,0,12,65.2,118,5.0,9,86.7,16,0,0.6,1,85,68,5.7,7.1,0.72
Delanie Walker,3120,TE,SF,15,10.4,2,62.5,,0,0,0,9.1,1,7,28,1,60.6,21.8,72.5,73.8,76.7,73.5,61,1,53,4.8,4,83,2,10,90.4,75,12.0,10,89.3,16,1,6.0,5,155,112,11.2,15.5,2.07
Andre Caldwell,4411,WR,CIN,6,5.5,1,73.3,,0,0,0,0.0,0,4,7,0,78.7,74.1,67.2,,59.3,0.0,0,1,15,0.0,0,87,0,11,98.9,86,55.2,48,57.1,15,0,43.7,38,78,48,4.4,7.1,0.91
Mike Tolbert,4740,FB,SD,11,1.3,2,86.7,,0,0,0,7.1,1,8,27,0,64.3,77.4,54.8,62.6,66.0,0.0,0,0,67,15.7,14,89,0,13,78.7,70,3.4,3,139.4,15,1,0.0,0,182,172,13.2,14.0,2.6
Madison Hedgecock,2468,FB,NYG,16,1.2,1,53.3,,0,0,0,38.5,5,4,21,0,26.8,71.3,58.2,50.2,28.4,0.7,1,0,13,20.0,28,140,1,8,76.4,107,3.6,5,83.2,15,1,2.9,4,52,50,6.3,6.5,0.49
Sinorice Moss,2989,WR,NYG,9,13.5,0,85.7,,0,0,0,0.0,0,8,21,0,79.4,71.9,80.4,,78.6,0.0,0,0,27,0.0,0,53,0,12,96.2,51,26.4,14,151.8,14,2,73.6,39,153,31,2.6,12.8,3.0
Tony Stewart,887,TE,OAK,16,5.1,0,78.6,,0,0,1,8.3,1,5,23,0,60.6,71.5,55.4,45.9,54.0,70.3,90,0,17,24.2,31,128,2,11,70.3,90,9.4,12,90.8,14,0,8.6,11,81,34,3.1,7.4,0.9
Michael Sellers,432,FB,WAS,16,1.4,4,85.7,,0,0,0,14.3,2,5,32,0,45.7,24.6,76.9,70.9,55.9,2.2,4,0,20,32.4,58,179,2,12,62.6,112,2.8,5,119.6,14,1,0.6,1,98,86,7.2,8.2,0.88
Justin Fargas,1410,HB,OAK,14,0.6,1,71.4,,0,0,0,16.7,2,2,23,0,41.4,68.7,53.7,67.3,41.7,0.0,0,0,12,41.1,88,214,0,10,57.5,123,0.0,0,77.1,14,0,0.9,2,52,62,6.2,5.2,0.42
Tory Humphrey,2644,TE,GB,16,7.5,2,78.6,,0,0,0,0.0,0,8,12,0,78.7,71.5,69.9,80.1,68.8,52.7,79,0,37,11.3,17,150,1,11,86.0,129,26.0,39,114.9,14,0,2.0,3,162,88,8.0,14.7,1.26
Greg Jones II,1776,FB,JAX,12,1.5,4,92.9,,0,0,0,7.1,1,6,15,0,63.2,73.3,88.1,71.1,65.6,0.7,1,0,22,29.4,42,143,1,13,67.1,96,0.0,0,125.0,14,1,0.0,0,116,96,7.4,8.9,1.21
Ahman Green,374,HB,HST,8,-2.6,1,78.6,,0,0,0,21.4,3,0,13,0,29.9,86.0,63.8,70.5,32.1,0.0,0,0,8,20.0,23,115,0,11,78.3,90,0.0,0,79.2,14,0,2.6,3,32,73,6.6,2.9,0.36
Larry Johnson,1343,HB,KC,12,-3.2,0,85.7,,0,0,0,0.0,0,3,16,0,79.4,52.4,59.4,77.0,54.6,0.0,0,0,20,36.2,81,224,0,12,62.5,140,0.9,2,86.3,14,0,0.9,2,66,113,9.4,5.5,0.47
Tom Santi,4510,TE,IND,5,5.2,0,76.9,,0,0,0,0.0,0,3,14,0,78.0,71.1,60.0,13.5,70.1,89.5,34,0,13,15.8,6,38,0,10,84.2,32,7.9,3,112.3,13,1,0.0,0,64,39,3.9,6.4,2.0
Jonathan Stewart,4327,HB,CAR,16,-0.4,3,61.5,,0,0,0,0.0,0,2,5,0,54.5,63.7,68.8,71.4,49.3,0.0,0,1,15,31.8,50,157,0,8,63.1,99,0.0,0,36.4,13,0,0.0,0,47,55,6.9,5.9,0.47
Troy Williamson,2224,WR,JAX,8,21.7,1,38.5,,0,0,0,16.7,1,2,15,0,49.2,69.8,57.6,,57.0,0.0,0,1,10,0.0,0,82,0,5,93.9,77,24.4,20,40.2,13,1,75.6,62,30,4,0.8,6.0,0.39
John Owens,1133,TE,DET,15,6.6,0,61.5,,0,0,0,11.1,1,3,11,0,76.5,70.1,73.4,64.5,49.6,99.2,121,2,19,25.4,31,122,0,8,71.3,87,0.8,1,57.4,13,1,0.0,0,56,29,3.6,7.0,0.64
Steve Johnson,4538,WR,BUF,10,6.5,1,76.9,,0,0,0,9.1,1,9,4,0,58.5,71.7,67.4,,65.6,0.0,0,0,21,0.0,0,95,0,10,95.8,91,38.9,37,138.5,13,2,61.1,58,102,33,3.3,10.2,1.12
Jacob Hester,4383,FB,SD,9,0.3,1,92.3,,0,0,0,7.7,1,4,27,0,63.2,28.3,64.2,77.2,70.3,0.0,0,0,16,10.7,6,56,1,12,83.9,47,0.0,0,121.5,13,1,0.0,0,91,90,7.5,7.6,1.94
Greg Estandia,3597,TE,JAX,16,10.4,0,76.9,,0,0,0,9.1,1,6,15,1,58.9,23.4,58.8,74.7,54.1,45.2,52,0,23,6.1,7,115,1,10,87.8,101,35.7,41,102.4,13,0,14.8,17,113,36,3.6,11.3,1.12
Rudi Johnson,857,HB,DET,14,0.2,1,92.3,,0,0,0,0.0,0,4,11,0,79.4,68.3,59.2,37.1,64.3,0.0,0,1,34,18.6,30,161,1,12,76.4,123,0.0,0,88.5,13,1,3.1,5,88,86,7.2,7.3,0.72
Lawrence Vickers,3125,FB,CLV,12,2.2,2,76.9,,0,0,0,0.0,0,4,8,0,78.7,76.0,73.4,61.8,57.9,1.6,2,0,21,15.7,20,127,1,10,79.5,101,7.1,9,91.2,13,0,7.9,10,78,54,5.4,7.8,0.77
Jeff Webb,3135,WR,KC,5,10.8,0,38.5,,0,0,0,0.0,0,3,16,0,73.4,68.0,55.3,,55.1,0.0,0,0,15,0.0,0,92,0,5,95.7,88,12.0,11,48.9,13,0,88.0,81,46,5,1.0,9.2,0.52
Ben Patrick,3831,TE,ARZ,10,5.3,2,84.6,,0,0,0,0.0,0,6,1,0,78.7,71.5,77.6,54.8,62.8,62.4,68,1,19,17.4,19,109,0,11,78.9,86,30.3,33,67.9,13,0,3.7,4,104,47,4.3,9.5,1.21
Tatum Bell,1762,HB,DEN,7,-1.5,0,76.9,,0,0,0,0.0,0,3,10,0,78.0,83.0,56.5,74.4,52.0,0.7,1,0,12,20.4,30,147,1,10,77.6,114,4.8,7,84.5,13,0,13.6,20,57,76,7.6,5.7,0.5
Leonard Pope,3017,TE,ARZ,13,8.4,0,75.0,,0,0,0,0.0,0,2,1,0,79.0,71.3,55.3,48.2,48.5,80.0,124,0,25,29.7,46,155,3,9,68.4,106,19.4,30,91.3,12,0,0.0,0,77,26,2.9,8.6,0.73
Jermichael Finley,4405,TE,GB,13,11.1,0,50.0,,0,0,0,25.0,2,3,12,0,32.2,69.5,62.2,74.0,58.7,51.9,27,0,35,5.8,3,52,0,6,88.5,46,17.3,9,97.2,12,1,25.0,13,74,20,3.3,12.3,1.61
Joel Dreessen,2415,TE,HST,16,3.8,1,91.7,,0,0,0,0.0,0,4,13,1,78.7,24.0,58.4,46.4,45.0,94.9,168,1,13,23.2,41,177,2,11,74.0,131,2.8,5,58.7,12,0,1.7,3,77,45,4.1,7.0,0.59
Michael Pittman,382,HB,DEN,8,0.8,0,83.3,,0,0,0,9.1,1,1,10,0,60.6,86.1,57.6,74.4,51.4,0.0,0,0,40,26.8,51,190,1,10,67.9,129,1.1,2,105.6,12,0,1.1,2,112,104,10.4,11.2,0.87
Mike Cox,4716,FB,KC,16,0.3,0,72.7,,0,0,0,0.0,0,0,16,0,77.3,71.3,69.7,56.4,48.1,3.6,6,0,5,13.3,22,165,3,8,83.0,137,10.3,17,75.2,11,0,5.5,9,19,23,2.9,2.4,0.14
Jim Kleinsasser,469,TE,MIN,16,10.6,1,54.5,,0,0,0,25.0,2,5,18,0,29.7,68.8,89.9,73.9,42.9,90.3,215,1,34,40.8,97,238,2,6,56.3,134,5.0,12,44.5,11,0,3.4,8,92,47,7.8,15.3,0.69
Brandon Jacobs,2327,HB,NYG,13,0.9,0,54.5,,0,0,0,40.0,4,0,21,0,27.1,59.6,61.4,81.5,29.3,0.0,0,0,9,32.9,55,167,1,6,62.3,104,1.2,2,61.2,11,0,0.6,1,36,28,4.7,6.0,0.35
Brad Hoover,740,FB,CAR,16,1.5,0,54.5,,0,0,0,25.0,2,1,5,0,29.7,74.5,80.4,86.2,36.0,0.7,1,1,12,25.2,36,143,1,6,70.6,101,0.0,0,24.4,11,0,1.4,2,39,27,4.5,6.5,0.39
Derek Stanley,3865,WR,SL,8,14.5,0,54.5,,0,0,0,14.3,1,2,26,0,49.7,18.1,52.8,,60.2,0.0,0,1,80,0.0,0,46,0,6,93.5,43,8.7,4,85.0,11,1,89.1,41,119,70,11.7,19.8,2.77
Garrett Mills,3051,TE,MIN,8,11.0,0,45.5,,0,0,0,16.7,1,3,18,0,45.8,68.0,63.5,31.9,63.8,61.1,33,0,23,11.1,6,54,1,5,87.0,47,14.8,8,64.6,11,0,22.2,12,65,38,7.6,13.0,1.38
Jason McKie,1279,FB,CHI,10,0.7,1,100.0,,0,0,0,0.0,0,4,6,1,78.7,29.3,71.2,85.8,57.8,0.0,0,0,12,37.4,34,91,3,11,61.5,56,0.0,0,121.2,11,1,0.0,0,64,56,5.1,5.8,1.14
Kolby Smith,3764,HB,KC,6,-0.7,0,90.9,,0,0,0,9.1,1,0,16,0,59.9,81.5,56.8,75.6,51.9,0.0,0,0,8,36.5,31,85,0,10,62.4,53,0.0,0,86.4,11,0,0.0,0,52,58,5.8,5.2,0.98
Derek Fine,4446,TE,BUF,9,5.5,1,90.9,,0,0,0,0.0,0,6,4,0,78.0,71.1,69.2,34.8,70.5,92.3,84,0,20,9.9,9,91,1,10,89.0,81,6.6,6,132.6,11,1,1.1,1,94,38,3.8,9.4,1.16
Daniel Fells,3309,TE,SL,10,9.1,1,63.6,,0,0,0,12.5,1,4,26,0,52.5,69.5,55.0,72.7,60.2,48.0,24,0,26,6.0,3,50,1,7,86.0,43,30.0,15,85.8,11,0,2.0,1,81,54,7.7,11.6,1.88
Glenn Holt,3355,WR,CIN,8,14.7,0,27.3,,0,0,0,57.1,4,2,7,0,25.5,65.8,48.0,,42.6,0.0,0,0,10,0.0,0,67,0,3,98.5,66,13.4,9,69.9,11,1,86.6,58,26,0,0.0,8.7,0.39
Sam Aiken,1439,WR,NE,12,5.1,0,72.7,,0,0,0,11.1,1,5,19,0,54.5,70.1,63.8,,62.3,0.0,0,0,43,0.0,0,87,0,8,97.7,85,17.2,15,100.9,11,0,82.8,72,101,82,10.3,12.6,1.19
Bubba Franks,592,TE,NYJ,8,6.7,0,54.5,,0,0,0,14.3,1,2,22,0,53.3,69.5,63.6,56.6,53.0,92.4,61,2,25,16.7,11,66,1,6,77.3,51,6.1,4,25.8,11,0,0.0,0,47,23,3.8,7.8,0.92
Darnell Dinkins,1236,TE,CLV,10,6.2,0,50.0,,0,0,0,28.6,2,1,8,0,29.4,68.4,66.0,53.1,38.0,64.0,48,1,22,10.7,8,75,3,5,85.3,64,14.7,11,54.6,10,1,8.0,6,41,19,3.8,8.2,0.64
LenDale White,2990,HB,TEN,16,-0.5,0,50.0,,0,0,0,44.4,4,1,31,1,26.3,79.7,42.9,77.0,25.1,0.0,0,0,7,30.3,36,119,0,5,66.4,79,0.0,0,56.3,10,0,0.0,0,16,17,3.4,3.2,0.2
Richard Angulo,1548,TE,JAX,15,5.4,2,80.0,,0,0,0,11.1,1,1,15,0,54.5,70.1,59.2,30.5,43.9,86.4,133,0,17,22.7,35,154,0,8,72.7,112,5.2,8,92.9,10,0,3.9,6,63,25,3.1,7.9,0.56
Legedu Naanee,3788,WR,SD,11,6.1,2,80.0,,0,0,0,11.1,1,4,27,0,54.5,70.1,66.1,,65.4,3.1,2,0,18,0.0,0,64,0,8,98.4,63,67.2,43,93.3,10,0,25.0,16,64,32,4.0,8.0,1.02
Mike Karney,1875,FB,NO,12,-0.6,2,90.0,,0,0,0,0.0,0,1,20,0,77.3,74.9,64.1,32.5,57.1,1.6,2,0,7,19.7,24,122,1,9,76.2,93,2.5,3,79.2,10,0,1.6,2,18,24,2.7,2.0,0.19
Lorenzo Neal,47,FB,BLT,15,-1.7,0,70.0,,0,0,0,12.5,1,2,3,0,52.5,75.9,70.7,42.3,50.7,9.8,10,0,13,46.1,47,102,2,7,51.0,52,1.0,1,75.0,10,0,2.9,3,35,59,8.4,5.0,0.67
Daniel Coats,3908,FB,CIN,15,4.5,0,20.0,,0,0,0,60.0,3,1,7,0,26.5,65.8,54.4,54.7,29.1,26.4,29,0,11,14.5,16,110,1,2,80.9,89,2.7,3,39.6,10,0,6.4,7,19,10,5.0,9.5,0.21
Aaron Stecker,572,HB,NO,6,-0.1,0,90.0,,0,0,0,10.0,1,2,20,0,56.7,74.9,59.8,79.2,52.5,0.0,0,0,12,14.3,8,56,0,9,82.1,46,3.6,2,121.7,10,1,3.6,2,52,49,5.4,5.8,1.13
Luke Lawton,2099,FB,OAK,12,0.0,1,60.0,,0,0,0,0.0,0,3,23,0,75.9,69.1,75.3,73.0,62.1,1.1,1,0,12,36.8,35,95,2,6,62.1,59,2.1,2,64.6,10,0,5.3,5,30,31,5.2,5.0,0.51
Tony Curtis,2552,TE,DAL,15,3.5,0,80.0,,0,0,0,0.0,0,0,9,1,76.5,18.7,52.6,43.0,39.5,55.4,56,0,8,9.9,10,101,3,8,86.1,87,9.9,10,80.0,10,0,6.9,7,32,17,2.1,4.0,0.37
Limas Sweed,4367,WR,PIT,11,11.0,0,60.0,,0,0,0,0.0,0,4,25,0,49.2,68.8,55.1,,59.0,0.0,0,1,17,0.0,0,71,3,6,93.0,66,15.5,11,39.2,10,0,84.5,60,64,22,3.7,10.7,0.97
Anthony Becht,602,TE,SL,16,4.9,0,60.0,,0,0,0,14.3,1,1,26,0,49.7,68.8,62.7,53.2,33.5,63.8,143,1,11,39.3,88,224,1,6,55.8,125,6.3,14,28.8,10,0,0.9,2,39,27,4.5,6.5,0.31
Justin Griffith,1433,FB,OAK,7,3.1,3,90.0,,0,0,0,10.0,1,4,23,0,56.7,72.0,60.9,64.0,56.0,2.1,2,0,24,21.6,21,97,0,9,76.3,74,2.1,2,135.4,10,1,10.3,10,85,55,6.1,9.4,1.15
Lorenzo Booker,3687,HB,PHI,9,3.2,0,60.0,,0,0,0,25.0,2,1,24,0,29.7,78.0,43.8,60.2,40.6,0.0,0,0,8,20.3,12,59,0,6,79.7,47,6.8,4,64.6,10,0,20.3,12,11,17,2.8,1.8,0.23
Kenny Watson,1001,HB,CIN,9,3.2,0,33.3,,0,0,0,25.0,1,0,7,0,36.2,75.4,40.7,29.0,39.0,0.0,0,0,3,32.4,35,108,0,3,64.8,70,0.0,0,42.4,9,0,0.9,1,4,3,1.0,1.3,0.06
Todd Yoder,772,TE,WAS,12,5.4,0,88.9,,0,0,0,0.0,0,4,32,0,76.5,70.1,54.7,23.8,59.3,81.0,47,0,14,20.7,12,58,1,8,75.9,44,15.5,9,126.9,9,1,3.4,2,50,17,2.1,6.3,1.14
Lavelle Hawkins,4440,WR,TEN,8,6.0,1,77.8,,0,0,0,12.5,1,5,31,0,54.5,70.1,64.8,,63.7,0.0,0,0,19,0.0,0,88,0,7,95.5,84,21.6,19,98.1,9,0,78.4,69,68,20,2.9,9.7,0.81
Jerome Felton,4460,FB,DET,11,1.7,0,100.0,,0,0,0,0.0,0,4,11,0,77.3,72.0,64.6,81.9,67.6,0.0,0,0,12,21.4,15,70,0,9,72.9,51,0.0,0,91.2,9,0,1.4,1,53,38,4.2,5.9,1.04
